Country,YearMon,Region,Load,NetIM,Nuclear,NRenew,Renew,DAPrice,treat,AvgTemp,MaxTemp,MinTemp,winter,summer,Population,HDD,CDD,MarketIDX,CPI,GDP
PT,Sep 2022,IP,3997.0691,863.03183,0,1442.7868,1763.2544,243.97452777777778,0,NA,24.400000000000002,16.814285714285717,1,0,10298252,NA,NA,NA,115.62,NA
PT,Oct 2022,IP,1405.8454,454.63463,0,620.2758,337.4139,222.5945804195804,0,NA,NA,NA,NA,NA,10298252,NA,NA,NA,116.9,NA
RO,Jan 2019,CEE,5768.52476,294.51222,1028.21206,2599.0013,1856.71758,352.16772849462365,1,-1.8929873772791026,1.3866760168302947,-4.805610098176718,1,0,19201662,608.89,0,NA,105.98,NA
RO,Feb 2019,CEE,5103.96,-10.87086,926.741,2285.509,1908.99,230.6240625,1,1.6639751552795032,6.883850931677019,-2.166614906832298,1,0,19201662,431.38,0,NA,107,NA
RO,Mar 2019,CEE,5192.51585,-40.21416,1027.71804,2035.6071,2169.95839,182.74172043010753,1,6.76577840112202,13.473211781206173,1.3960729312762974,0,1,19201662,319.58,0,NA,107.58,NA
RO,Apr 2019,CEE,4788.21305,-41.52183,992.23457,1634.5444,2207.76023,214.18881944444445,1,9.941594202898552,15.724782608695653,5.082318840579711,0,1,19201662,208.96,0,NA,108.3,NA
RO,May 2019,CEE,4747.92143,-236.13117,538.58407,1426.11975,3027.22933,194.2553494623656,1,14.660028050490885,20.235483870967744,10.030575035063114,0,1,19201662,82.94,0.09,NA,108.86,NA
RO,Jun 2019,CEE,4667.77085,-391.06934,856.00048,1319.83838,2923.75635,183.72244444444445,1,21.308695652173913,27.6368115942029,15.77608695652174,0,1,19201662,2.86,35.32,NA,108.43,NA
RO,Jul 2019,CEE,4911.7056,183.11643,993.1748,1831.61957,1901.60227,261.70716397849463,1,20.689901823281907,27.15988779803647,14.595511921458627,0,1,19201662,8.35,28.78,NA,108.23,56389.6
RO,Aug 2019,CEE,4910.31843,516.3603,993.14013,1777.25971,1647.21889,284.6792741935484,1,21.965638148667605,29.11528751753156,15.732538569424966,0,1,19201662,3.06,57.01,NA,108.24,NA
RO,Sep 2019,CEE,4619.20145,500.96988,860.76934,1828.01653,1432.01948,287.1886944444444,1,16.868550724637682,23.832463768115943,11.077536231884059,1,0,19201662,43.17,2.4,NA,108.3,NA
RO,Oct 2019,CEE,4947.75528,464.02249,1015.32044,2100.54116,1366.42588,272.45119623655916,1,11.822159887798037,18.716129032258067,6.957223001402525,1,0,19201662,151.44,0.02,NA,108.68,57737.5
RO,Nov 2019,CEE,5069.70684,132.20926,996.16311,2106.18032,1832.55941,203.4030138888889,1,9.00695652173913,13.096811594202899,5.7413043478260875,1,0,19201662,247.15,0,NA,108.9,NA
RO,Dec 2019,CEE,5349.95237,148.63294,1054.92882,2231.62008,1915.73718,197.99180107526882,1,2.676998597475456,6.830014025245442,-0.6377279102384292,1,0,19201662,460.45,0,NA,109.31,NA
RO,Jan 2020,CEE,5558.996,212.70593,1053.34174,2459.87819,1839.4579,252.31766129032258,1,-0.32762973352033664,4.437307152875175,-4.05890603085554,1,0,19201662,555.81,0,27.75,110.09,57559.5
RO,Feb 2020,CEE,5087.78249,262.10037,986.52725,1868.45975,1981.62563,193.6417672413793,1,3.4086956521739133,8.894302848575713,-0.7658170914542729,1,0,19201662,398.46,0,NA,110.05,NA
RO,Mar 2020,CEE,5017.05923,11.002,1054.58615,1684.80704,2281.85339,143.00103494623656,1,6.250350631136045,12.357363253856944,1.7093969144460028,0,1,19201662,340.02,0,NA,110.47,NA
RO,Apr 2020,CEE,4088.05201,109.35585999999999,1015.69364,1014.86674,1956.71334,123.643125,1,9.771884057971015,17.12391304347826,2.679130434782609,0,1,19201662,230.36,0,NA,110.76,49830.2
RO,May 2020,CEE,4211.68395,328.39807,1044.17697,943.19134,1907.77461,119.81311827956989,1,13.783169705469847,19.751753155680227,8.70406732117812,0,1,19201662,107.42,0.12,NA,110.77,NA
RO,Jun 2020,CEE,4294.57046,198.00496,821.07354,1102.29497,2186.93758,146.9369027777778,1,19.200724637681162,25.00913043478261,14.254782608695653,0,1,19201662,17.62,10.71,NA,110.78,NA
RO,Jul 2020,CEE,4804.47843,251.48329,511.53001,1750.21856,2300.28263,179.45254032258063,1,21.166199158485274,27.50967741935484,15.291304347826088,0,1,19201662,5.19,35.88,NA,110.95,54445.8
RO,Aug 2020,CEE,4770.66522,153.96438,892.56616,1751.32815,1980.81766,183.29459677419354,1,21.79943899018233,28.626227208976157,15.733800841514727,0,1,19201662,1.48,42.43,NA,110.93,NA
RO,Sep 2020,CEE,4630.12757,196.08803,992.29243,1695.11557,1751.08712,222.59740277777777,1,18.136521739130437,25.09521739130435,12.53231884057971,1,0,19201662,23.43,6.77,NA,110.53,NA
RO,Oct 2020,CEE,4894.40914,469.11107,1047.59972,1398.67515,1987.39965,205.74798387096774,1,13.380084151472651,18.01907433380084,8.792286115007013,1,0,19201662,142.57,0.45,NA,110.67,58209.1
RO,Nov 2020,CEE,5201.57989,427.8166,1017.66097,1974.77194,1791.6497200000001,236.96540277777777,1,4.8962121212121215,8.268030303030303,1.546142208774584,1,0,19201662,390.05,0,NA,110.7,NA
RO,Dec 2020,CEE,5502.63079,153.97508,1051.90203,2151.81199,2154.34419,284.4285887096774,1,3.4480000000000004,5.914537444933921,0.9385185185185185,1,0,19201662,453.5,0,NA,111.32,NA
RO,Jan 2021,CEE,5586.42177,77.57409,924.45031,2041.44996,2551.53899,271.14400537634407,1,0.9162162162162163,3.794860499265786,-2.2744744744744745,1,0,19201662,531.78,0,NA,112.29,58844.4
RO,Feb 2021,CEE,4784.45454,86.11638,870.15079,1768.92265,2109.18853,234.56767857142856,1,2.5643678160919543,6.541025641025642,-1.8034482758620691,1,0,19201662,437.35,0,NA,112.76,NA
RO,Mar 2021,CEE,5186.754,81.77794,970.931,1839.474,2288.891,266.11862903225807,1,3.871723122238586,8.53328530259366,-1.079823269513991,0,1,19201662,438.94,0,NA,113.23,NA
RO,Apr 2021,CEE,4966.459,150.81165000000001,1002.342,1598.569,2218.495,309.23941666666667,1,8.04702380952381,13.269539375928678,2.8388392857142857,0,1,19201662,291.32,0,NA,113.7,59392.9
RO,May 2021,CEE,4653.328,-258.33642,663.398,1327.418,2925.391,289.28545698924734,1,14.808895265423244,20.30616929698709,9.35868005738881,0,1,19201662,85.14,0,NA,114.34,NA
RO,Jun 2021,CEE,4599.87741,-337.91581,747.51787,1504.3962,2685.78536,229.37141666666668,1,19.289985052316894,24.876005961251863,13.673094170403589,0,1,19201662,24.53,26.15,NA,114.62,NA
RO,Jul 2021,CEE,4966.772,225.47698,900.397,1824.009,2025.623,93.84056451612904,1,22.95753623188406,29.268985507246377,16.69608695652174,0,1,19201662,1.51,69.78,NA,115.15,59512
RO,Aug 2021,CEE,4375.86,482.80064,892.613,1548.367,1483.432,112.73838709677419,1,21.407769784172665,27.806618705035973,15.058705035971224,0,1,19201662,8.19,41.45,NA,115.35,NA
RO,Sep 2021,CEE,4492.333,373.295,958.692,1618.465,1547.866,133.91727777777777,1,15.697916666666668,21.68439821693908,9.719791666666667,1,0,19201662,69.82,0.56,NA,116.31,NA
RO,Oct 2021,CEE,4999.54006,478.34355,1002.88008,1861.87812,1654.15438,192.3238575268817,1,9.464028776978418,14.700287769784174,4.27453237410072,1,0,19201662,259.48,0,NA,117.85,61716.8
RO,Nov 2021,CEE,5080.577,515.0082,1007.789,2017.439,1545.668,212.54718055555554,1,6.832339791356185,11.159940652818992,2.4858420268256336,1,0,19201662,337.28,0,NA,118.15,NA
RO,Dec 2021,CEE,5419.414,234.95396,1011.133,2073.542,2112.517,230.1430241935484,1,1.9985096870342773,4.448345323741007,-0.7846497764530552,1,0,19201662,508.26,0,NA,118.76,NA
RO,Jan 2022,CEE,21919.141,51.912620000000004,4167.672,8173.11,9547.921,192.15154569892474,1,0.3729651162790698,4.017453505007153,-3.4896802325581397,1,0,19201662,NA,NA,NA,120.42,69696.5
RO,Feb 2022,CEE,19222.608,769.03546,3764.171,7628.741,7076.394,188.2539136904762,1,3.4783960720130933,8.219422150882826,-1.5546644844517186,1,0,19201662,NA,NA,NA,121.68,NA
RO,Mar 2022,CEE,20681.96859,1699.25372,4103.48,6402.195,8276.295,274.0964784946237,1,3.2043090638930165,8.521198830409357,-2.4279346210995545,0,1,19201662,NA,NA,NA,124.05,NA
RO,Apr 2022,CEE,17985.3,-143.77557,4004.142,5249.563,8900.893,174.7981388888889,1,9.838508371385084,15.4,4.028006088280061,0,1,19201662,NA,NA,NA,127,72238.4
RO,May 2022,CEE,17893.953,-211.4869,2554.5970199999997,6940.85759,8642.97473,202.27719086021506,0,15.733859397417504,22.3532281205165,9.160114777618364,0,1,19201662,NA,NA,NA,128.55,NA
RO,Jun 2022,CEE,17665.84044,632.5472,2122.7280299999998,7139.87877,7811.03179,230.48584722222222,0,20.54492537313433,27.08119402985075,14.057462686567165,0,1,19201662,NA,NA,NA,129.55,NA
RO,Jul 2022,CEE,18920.967,984.65425,3977.59,7244.864,6781.114,367.3118413978495,0,22.445664739884393,29.292485549132948,15.648699421965318,0,1,19201662,NA,NA,NA,130.14,NA
RO,Aug 2022,CEE,17776.359,1553.64734,3522.397,6723.848,6116.023,490.79817204301077,0,22.826308139534884,29.055959302325583,16.64825581395349,0,1,19201662,NA,NA,NA,130.72,NA
RO,Sep 2022,CEE,16840.399,-226.06067000000002,3898.369,6611.757,6615.536,377.91855555555554,0,NA,20.98761194029851,10.745074626865673,1,0,19201662,NA,NA,NA,131.94,NA
RO,Oct 2022,CEE,10009.046,238.90748,2352.614,3625.425,3823.793,233.37909691629955,0,NA,NA,NA,NA,NA,19201662,NA,NA,NA,NA,NA
RS,Jan 2019,SEE,4236.152,546.34434,0,2275.326,798.307,75.96576612903226,1,0.3806451612903226,2.6483870967741936,-1.8763440860215055,1,0,6871547,NA,NA,NA,107.4,NA
RS,Feb 2019,SEE,3572.361,28.3222,0,2061.265,949.755,49.921324404761904,1,5.219047619047619,9.801190476190477,0.680952380952381,1,0,6871547,NA,NA,NA,108.1,NA
RS,Mar 2019,SEE,3503.079,-713.92652,0,2549.269,1073.598,38.23467741935484,1,10.700000000000001,16.90967741935484,4.538709677419355,0,1,6871547,NA,NA,NA,108.6,NA
RS,Apr 2019,SEE,3065.996,-80.80612,0,1910.819,895.4,46.63959722222222,1,13.956666666666667,19.484444444444446,8.47888888888889,0,1,6871547,NA,NA,NA,109.4,NA
RS,May 2019,SEE,3045.227,36.77808,0,1571.112,1116.572,41.97974462365591,1,15.537634408602152,20.118279569892476,11.003225806451614,0,1,6871547,NA,NA,NA,109.2,NA
RS,Jun 2019,SEE,2823.993,-31.04701,0,1528.726,994.499,41.47223611111111,1,23.383333333333333,29.031111111111112,17.78666666666667,0,1,6871547,NA,NA,NA,109.1,NA
RS,Jul 2019,SEE,2914.877,130.22461,0,1768.828,677.671,53.99762096774194,1,23.67741935483871,30.020430107526884,17.386021505376345,0,1,6871547,NA,NA,NA,109,11646.5
RS,Aug 2019,SEE,2951.404,109.96968,0,1892.752,565.764,58.97926075268817,1,25.093548387096774,31.873118279569894,18.36236559139785,0,1,6871547,NA,NA,NA,109.1,NA
RS,Sep 2019,SEE,2780.398,137.20495,0,1738.68,498.868,56.80291666666667,1,19.78666666666667,26.12888888888889,13.495555555555557,1,0,6871547,NA,NA,NA,108.6,NA
RS,Oct 2019,SEE,3116.703,116.90551,0,2016.267,469.127,58.12966397849463,1,15.952688172043011,22.84193548387097,9.108602150537635,1,0,6871547,NA,NA,NA,108.7,11924.5
RS,Nov 2019,SEE,3321.519,-30.28619,0,2050.412,715.178,42.217375,1,12.694444444444445,16.41888888888889,9.01888888888889,1,0,6871547,NA,NA,NA,108.9,NA
RS,Dec 2019,SEE,4007.943,242.3503,0,2308.689,857.298,41.190685483870965,1,5.670967741935484,8.898924731182797,2.480645161290323,1,0,6871547,NA,NA,NA,109.3,NA
RS,Jan 2020,SEE,4230.038,382.61657,0,2531.473,697.423,53.87962365591398,1,1.6304347826086958,5.307608695652174,-2.0483870967741935,1,0,6871547,NA,NA,97.4,109.9,12039.1
RS,Feb 2020,SEE,3606.631,-37.3806,0,2321.637,745.767,39.95024425287356,1,7.371264367816092,12.011494252873565,2.7827586206896555,1,0,6871547,NA,NA,NA,110.6,NA
RS,Mar 2020,SEE,3638.034,-240.95499,0,2327.714,992.222,29.835443548387097,1,8.880645161290323,13.631182795698926,4.187096774193549,0,1,6871547,NA,NA,NA,110.5,NA
RS,Apr 2020,SEE,2963.168,-28.19344,0,1871.058,632.43,25.080041666666666,1,13.28888888888889,20.384444444444444,6.2444444444444445,0,1,6871547,NA,NA,NA,110.7,10922.8
RS,May 2020,SEE,2800.251,-61.76814,0,1667.566,681.461,23.97502688172043,1,16.892222222222223,22.39666666666667,11.43888888888889,0,1,6871547,NA,NA,NA,110.4,NA
RS,Jun 2020,SEE,2726.615,-61.37196,0,1573.829,868.696,29.84201388888889,1,20.79770114942529,26.01666666666667,15.691954022988506,0,1,6871547,NA,NA,NA,111.1,NA
RS,Jul 2020,SEE,2852.96,-108.65618,0,1763.657,811.821,36.650819892473116,1,22.698924731182796,28.60430107526882,16.858064516129033,0,1,6871547,NA,NA,NA,111.4,11783.9
RS,Aug 2020,SEE,2822.723,-372.80141,0,1955.836,775.659,37.257298387096775,1,24.163440860215054,30.290322580645164,18.08279569892473,0,1,6871547,NA,NA,NA,111.2,NA
RS,Sep 2020,SEE,2734.305,-298.83385,0,1919.651,603.603,45.51584722222222,1,20.89,27.461111111111112,14.36888888888889,1,0,6871547,NA,NA,NA,110.6,NA
RS,Oct 2020,SEE,3265.094,-271.79082,0,2109.691,899.498,39.31166666666667,1,14.425806451612903,19.486021505376346,9.40967741935484,1,0,6871547,NA,NA,NA,110.7,12073.2
RS,Nov 2020,SEE,3677.526,79.05461,0,2214.425,766.247,48.66634722222222,1,7.194444444444445,10.114444444444445,4.315555555555556,1,0,6871547,NA,NA,NA,110.7,NA
RS,Dec 2020,SEE,3690.418,332.10455,0,2459.514,749.179,57.95279569892473,1,5.996774193548387,8.550537634408602,3.498924731182796,1,0,6871547,NA,NA,NA,110.7,NA
RS,Jan 2021,SEE,3366.46,-279.03325,0,2314.076,1258.168,53.74942204301075,1,3.645161290322581,7.172043010752689,0.7989247311827957,1,0,6871547,NA,NA,NA,111.2,12547.7
RS,Feb 2021,SEE,2998.225,-456.59191,0,2118.578,1301.656,46.857261904761906,1,5.780952380952382,11.75,0.8690476190476191,1,0,6871547,NA,NA,NA,111.9,NA
RS,Mar 2021,SEE,3243.249,-282.04393,0,2347.477,1167.327,54.05209677419355,1,6.338709677419355,11.897849462365592,1.2881720430107528,0,1,6871547,NA,NA,NA,112.4,NA
RS,Apr 2021,SEE,2892.63,-10.43036,0,1712.752,1189.04,63.61525,1,10.081111111111111,15.89777777777778,4.8500000000000005,0,1,6871547,NA,NA,NA,113.6,13067.5
RS,May 2021,SEE,2452.729,-12.22524,0,1319.375,1210.145,59.89087365591398,1,16.883870967741938,23.045161290322582,11.363440860215054,0,1,6871547,NA,NA,NA,114.3,NA
RS,Jun 2021,SEE,2486.204,102.45467000000001,0,1432.575,991.384,78.69027777777778,1,23.023333333333333,29.402222222222225,16.023333333333333,0,1,6871547,NA,NA,NA,114.6,NA
RS,Jul 2021,SEE,2653.305,79.80812,0,1793.96,795.65,95.31668010752688,1,25.887096774193548,32.348387096774196,19.678494623655915,0,1,6871547,NA,NA,NA,114.8,13540.5
RS,Aug 2021,SEE,2538.927,106.50033,0,1804.201,669.054,109.71194892473119,1,23.201075268817206,30.144086021505377,16.825806451612905,0,1,6871547,NA,NA,NA,115.9,NA
RS,Sep 2021,SEE,2435.057,99.0796,0,1753.47,565.883,135.13711111111112,1,18.444444444444446,25.567777777777778,12.675555555555556,1,0,6871547,NA,NA,NA,116.8,NA
RS,Oct 2021,SEE,2962.453,338.18014,0,2037.602,534.016,201.48375,1,11.059139784946238,16.66236559139785,6.746236559139785,1,0,6871547,NA,NA,NA,117.9,14070.5
RS,Nov 2021,SEE,3095.611,449.27417,0,1899.664,692.997,218.28333333333333,1,8.36888888888889,13.082222222222223,4.7155555555555555,1,0,6871547,NA,NA,NA,119,NA
RS,Dec 2021,SEE,3552.87785,555.18381,0,1892.502,1061.236,246.36818548387097,1,3.6827956989247315,6.727956989247312,0.9451612903225807,1,0,6871547,NA,NA,NA,119.5,NA
RS,Jan 2022,SEE,3558.421,596.58276,0,1890.116,1000.721,209.56868279569892,1,2.170967741935484,5.515053763440861,-1.1483870967741936,1,0,6871547,NA,NA,NA,120.4,14150.4
RS,Feb 2022,SEE,3042.497,549.8913,0,1701.695,784.394,198.80316964285714,1,6.80952380952381,11.555952380952382,2.104761904761905,1,0,6871547,NA,NA,NA,121.7,NA
RS,Mar 2022,SEE,3325.066,319.50138,0,2137.44,865.94314,291.97030913978494,1,6.351612903225806,12.176344086021507,0.567741935483871,0,1,6871547,NA,NA,NA,122.7,NA
RS,Apr 2022,SEE,2778.446,288.43539,0,1676.548,1046.75009,191.73909722222223,1,12,17.743333333333336,6.3100000000000005,0,1,6871547,NA,NA,NA,124.4,14842.9
RS,May 2022,SEE,2461.053,441.90991,0,1284.347,943.97321,205.80067204301076,0,19.366666666666667,25.944086021505377,12.838709677419356,0,1,6871547,NA,NA,NA,125.9,NA
RS,Jun 2022,SEE,2458.973,342.4764,0,1555.546,738.69094,242.66959722222222,0,23.813333333333336,30.27888888888889,17.401111111111113,0,1,6871547,NA,NA,NA,127.9,NA
RS,Jul 2022,SEE,2597.068,257.45307,0,1943.563,537.77786,384.26995967741937,0,25.018279569892474,32.21290322580645,17.878494623655914,0,1,6871547,NA,NA,NA,129.2,NA
RS,Aug 2022,SEE,2524.926,215.30484,0,1961.05,449.81424,492.4538440860215,0,24.705376344086023,30.965591397849465,18.506451612903227,0,1,6871547,NA,NA,NA,130.7,NA
RS,Sep 2022,SEE,2440.401,166.50984,0,1873.198,559.53624,395.10220833333335,0,NA,23.494444444444447,13.161111111111111,1,0,6871547,NA,NA,NA,132.7,NA
RS,Oct 2022,SEE,1525.825,43.19912,0,1190.633,435.20106,236.41797356828195,0,NA,NA,NA,NA,NA,6871547,NA,NA,NA,NA,NA
SE,Jan 2019,NE,15052.455,-1066.0697,6065.463,1389.654,8265.421,54.100665322580646,1,-5.759606365803029,-2.4572961704756024,-9.092797165087436,1,0,10379295,809.11,0,NA,105.13,NA
SE,Feb 2019,NE,12652.632,-1886.71365,5510.455,1098.483,7629.305,45.487630208333336,1,-1.831143387941226,1.5120261216181834,-5.396116422709198,1,0,10379295,612.3,0,NA,105.88,NA
SE,Mar 2019,NE,13156.616,-2362.29661,5771.999,1140.662,8110.684,39.37712701612903,1,-0.3361074955975806,3.5497500961168784,-4.301235325711655,0,1,10379295,626.31,0,NA,106.1,NA
SE,Apr 2019,NE,10936.161,-2272.32257,5213.99,840.6,6753.628,39.67339583333333,1,5.106798889329632,10.778420130594045,-0.8814664760088974,0,1,10379295,427,0,NA,106.82,NA
SE,May 2019,NE,10311.566,-2329.21799,4927.023,565.048,6824.874,35.14803427419355,1,8.13124856288802,12.880760368663594,3.619184707508061,0,1,10379295,334.73,0,NA,107.12,NA
SE,Jun 2019,NE,9100.28,-3715.39911,5765.748,356.763,6325.106,25.294208333333334,1,14.89418437450072,20.0862449959968,9.901812519961673,0,1,10379295,121.04,0.1,NA,106.94,NA
SE,Jul 2019,NE,8850.04,-2908.8222,5022.944,346.967,6055.861,35.61294690860215,1,15.678993604068738,20.92593508500773,10.600941358024691,0,1,10379295,102.18,0.87,NA,107.45,118584.4
SE,Aug 2019,NE,9244.084,-1367.65012,4925.121,337.865,5027.929,37.323293010752685,1,15.48186488766199,20.176537515375156,11.12980828220859,0,1,10379295,91.93,0.01,NA,106.91,NA
SE,Sep 2019,NE,9747.536,-1453.35598,4349.079,416.096,6146.466,34.87015625,1,10.149663461538463,14.143953394937727,6.6342124248497,1,0,10379295,265.99,0,NA,107.43,NA
SE,Oct 2019,NE,11588.966,-2146.11356,5463.289,665.617,7332.395,38.14707661290323,1,4.178822629969419,7.123815728959069,1.4477060712647194,1,0,10379295,481.47,0,NA,107.57,119853.1
SE,Nov 2019,NE,12580.078,-2022.67841,5614.809,869.194,7886.815,41.646569444444445,1,-0.3045052864131293,1.9148915967716411,-2.5784874082260996,1,0,10379295,622.94,0,NA,107.67,NA
SE,Dec 2019,NE,13175.956,-2425.14836,5784.854,967.219,8673.398,35.73636088709677,1,-0.20559681494525692,2.0982810221778836,-2.998384379785605,1,0,10379295,624.61,0,NA,108.14,NA
SE,Jan 2020,NE,13360.102,-3209.6736300000002,5789.638,919.327,9561.125,24.143706317204302,1,0.9572939654516399,3.380620036652413,-1.7581721249047984,1,0,10379295,582.56,0,38.4,106.73,121025
SE,Feb 2020,NE,12947.631,-2448.28451,4703.401,760.474,9579.658,16.424773706896552,1,-0.8410260626490176,2.581110744347252,-4.307934809449337,1,0,10379295,606.91,0,NA,107.21,NA
SE,Mar 2020,NE,13286.079,-3022.21266,5213.823,713.75,10084.152,11.939613575268817,1,0.5778044066486278,4.409009078916738,-3.2883582320613054,0,1,10379295,588.48,0,NA,106.97,NA
SE,Apr 2020,NE,10903.199,-2584.01408,3968.41,460.771,8826.885,8.251916666666666,1,4.219724258846032,8.841472589035615,-0.47468859789204726,0,1,10379295,459.43,0,NA,106.58,112096.6
SE,May 2020,NE,10066.195,-1827.40551,3415.384,450.289,7821.663,11.438938172043011,1,7.401058078467718,12.217005430566331,2.204388205247272,0,1,10379295,375.44,0,NA,107.25,NA
SE,Jun 2020,NE,8915.228,-1230.40903,2892.176,397.276,6555.111,16.90825347222222,1,16.175312351731773,21.71860705209657,10.18249227600412,0,1,10379295,78.27,0.05,NA,107.93,NA
SE,Jul 2020,NE,8448.486,-2304.36133,3643.715,348.203,6449.832,12.218484543010753,1,14.094620009249269,18.50539223270927,10.078675619356334,0,1,10379295,131.52,0,NA,108.18,122021.7
SE,Aug 2020,NE,9250.154,-1067.05975,2546.022,343.974,7134.379,27.3365188172043,1,15.731372398433301,21.05042457928053,10.673803468208092,0,1,10379295,108.01,0.03,NA,107.99,NA
SE,Sep 2020,NE,9550.491,-1317.77509,3155.869,435.996,7018.634,32.29196875,1,11.263747534516765,15.400633964656471,7.47517803449913,1,0,10379295,233.6,0,NA,108.06,NA
SE,Oct 2020,NE,11133.832,-1690.65844,3945.492,571.487,8065.64,22.388608870967744,1,6.6469535415079974,9.299144385026738,4.049706353443673,1,0,10379295,392.3,0,NA,107.99,125113.9
SE,Nov 2020,NE,11856.165,-2008.17623,3614.45,613.566,9464.974,17.80984375,1,3.959440779139177,6.4051150693568735,1.3223584905660377,1,0,10379295,463.62,0,NA,107.91,NA
SE,Dec 2020,NE,13216.322,-1723.48074,4575.651,795.116,9418.851,26.128541666666667,1,0.9488119795247918,2.5554789272030654,-0.8958033939764564,1,0,10379295,572.8,0,NA,108.79,NA
SE,Jan 2021,NE,15138.367,-1130.79588,5038.583,1110.743,9858.672,46.937852822580645,1,-6.116845083346077,-3.393811425061425,-8.923089293919437,1,0,10379295,824.85,0,NA,108.73,130355.3
SE,Feb 2021,NE,13893.168,-1172.65245,4681.793,971.558,9178.728,48.34941964285714,1,-5.338874809934111,-1.6285374957583985,-9.357960220059248,1,0,10379295,704.79,0,NA,109.11,NA
SE,Mar 2021,NE,13162.599,-2489.99407,5087.565,910.024,9330.868,32.82132392473118,1,0.6528594334580439,4.5572677092916285,-3.0834009026237283,0,1,10379295,574.56,0,NA,109.22,NA
SE,Apr 2021,NE,11538.018,-3042.67888,4969.339,779.864,8534.697,32.16818055555556,1,2.9901108403427403,7.630634970778709,-1.725953356445005,0,1,10379295,486.5,0,NA,109.54,130986.9
SE,May 2021,NE,10560.212,-1873,3801.962,615.885,7792.24,41.83449932795699,1,7.957957681692733,12.534031091272896,3.464581254317955,0,1,10379295,340.28,0,NA,109.79,NA
SE,Jun 2021,NE,9150.259,-1668.56222,3331.705,417.097,6755.183,45.65153703703704,1,15.696996255278465,20.988212290502794,10.36453025477707,0,1,10379295,87.76,0.18,NA,109.87,NA
SE,Jul 2021,NE,8863.881,-2357.99806,3463.635,383.107,7022.277,57.15831317204301,1,18.251037633575965,23.48956474513151,13.034793375638447,0,1,10379295,39.97,0.81,NA,110.18,134261.8
SE,Aug 2021,NE,9301.02,-1928.11135,3197.615,379.101,7360.102,66.09355846774193,1,13.776224639358174,18.327512368583797,9.59386181369525,0,1,10379295,145.47,0,NA,110.72,NA
SE,Sep 2021,NE,9752.286,-1939.26842,3723.041,557.915,7159.974,80.44844097222222,1,10.347714240203887,14.118568464730291,6.855103503184714,1,0,10379295,260.59,0,NA,111.29,NA
SE,Oct 2021,NE,10957.241,-2933.71219,4383.273,632.786,8604.794,50.40150537634408,1,6.630686115613182,9.532333848531685,3.792398427260813,1,0,10379295,392.45,0,NA,111.53,140377.4
SE,Nov 2021,NE,12378.588,-2735.18601,4984.651,895.235,9052.591,70.21119444444444,1,0.5543733525041937,3.357107431405488,-2.3020106917737175,1,0,10379295,575.48,0,NA,112.15,NA
SE,Dec 2021,NE,14722.198,-1942.09406,5045.062,1296.67759,10221.61013,121.80402217741936,1,-4.983128078817734,-2.0799691714836226,-8.289489466400124,1,0,10379295,768.77,0,NA,113.71,NA
SE,Jan 2022,NE,14130.771,-2682.89681,4990.959,1091.42568,10579.33669,65.7600504032258,1,-2.333675675675676,0.7773522129371712,-5.668707062910074,1,0,10379295,NA,NA,NA,112.98,135730.5
SE,Feb 2022,NE,12757.538,-2477.6373,4379.634,885.3081099999999,9657.98172,50.3859375,1,-2.652835360630461,0.6626201923076924,-6.317643028434396,1,0,10379295,NA,NA,NA,113.95,NA
SE,Mar 2022,NE,12861.541,-2942.18279,5161.566,1015.9941,9251.23551,78.22264112903225,1,0.7040357004268529,6.065313107740179,-4.122279993791712,0,1,10379295,NA,NA,NA,116.12,NA
SE,Apr 2022,NE,11264.011,-2405.7678300000002,4524.755,845.39327,8017.1465,74.82921180555556,1,2.9801703358508758,7.839913092459967,-2.192019910083494,0,1,10379295,NA,NA,NA,116.78,140558.8
SE,May 2022,NE,9925.834,-2801.63228,3784.65013,645.86564,7952.73278,85.12809139784946,0,9.081724782067248,13.996641994546163,4.213974817348049,0,1,10379295,NA,NA,NA,118.04,NA
SE,Jun 2022,NE,9095.721,-2677.30021,3675.01248,402.86927,7231.83874,96.71550694444444,0,15.081283723926875,20.221594120972302,10.10295657778136,0,1,10379295,NA,NA,NA,119.61,NA
SE,Jul 2022,NE,8779.872,-4030.58413,4095.1945,337.38756,7908.13029,59.71667674731183,0,15.80140834050544,20.668832797679705,11.278406692205458,0,1,10379295,NA,NA,NA,119.36,NA
SE,Aug 2022,NE,9185.34,-3520.29297,4240.934,367.8886,7697.17371,142.0921001344086,0,16.074851053117396,21.169495772001255,11.39348590174178,0,1,10379295,NA,NA,NA,121.22,NA
SE,Sep 2022,NE,9400.563,-2538.59426,3365.544,483.59243,7698.59817,155.93976388888888,0,NA,14.072137835257356,6.416591656569154,1,0,10379295,NA,NA,NA,122.7,NA
SE,Oct 2022,NE,5421.582,-1815.67864,2172.432,257.11402,4606.07741,53.943463656387664,0,NA,NA,NA,NA,NA,10379295,NA,NA,NA,NA,NA
SI,Jan 2019,CEE,1346.53317,127.69955,509.68607,449.72645,207.02748,68.7679435483871,1,-1.0529032258064517,3.0241167434715823,-4.555246913580247,1,0,2108977,560.7,0,NA,102.78,NA
SI,Feb 2019,CEE,1151.94763,-27.84088,467.39374,399.64402,335.85304,49.68395833333334,1,3.237388193202147,10.049233390119252,-2.022448979591837,1,0,2108977,383.07,0,NA,103.5,NA
