Country,DAA,YearMon,timeID,unitID,post_treat,treated
HU,42.56165322580645,2015-8,8,13,0,0
HU,47.53463888888889,2015-9,9,13,0,0
HU,44.12583333333333,2015-10,10,13,0,0
HU,41.51386111111111,2015-11,11,13,0,0
HU,42.27908602150538,2015-12,12,13,0,0
HU,43.09215053763441,2016-1,13,13,0,0
HU,26.404655172413793,2016-2,14,13,0,0
HU,25.837311827956988,2016-3,15,13,0,0
HU,29.172819444444443,2016-4,16,13,0,0
HU,27.173279569892472,2016-5,17,13,0,0
HU,32.77625,2016-6,18,13,0,0
HU,35.156397849462365,2016-7,19,13,0,0
HU,33.010846774193546,2016-8,20,13,0,0
HU,36.48486111111111,2016-9,21,13,0,0
HU,45.60057795698925,2016-10,22,13,0,0
HU,40.63579166666667,2016-11,23,13,0,0
HU,49.17108870967742,2016-12,24,13,0,0
HU,81.23326612903226,2017-1,25,13,0,0
HU,55.56427083333333,2017-2,26,13,0,0
HU,37.90963709677419,2017-3,27,13,0,0
HU,39.607638888888886,2017-4,28,13,0,0
HU,42.78930107526882,2017-5,29,13,0,0
HU,43.92498611111111,2017-6,30,13,0,0
HU,51.88361559139785,2017-7,31,13,0,0
HU,58.26518817204301,2017-8,32,13,0,0
HU,42.843986111111114,2017-9,33,13,0,0
HU,49.7490188172043,2017-10,34,13,0,0
HU,60.47858333333333,2017-11,35,13,0,0
HU,39.97646505376344,2017-12,36,13,0,0
HU,36.308104838709674,2018-1,37,13,0,0
HU,41.66363095238095,2018-2,38,13,0,0
HU,40.39893817204301,2018-3,39,13,0,0
HU,31.87173611111111,2018-4,40,13,0,0
HU,42.2744623655914,2018-5,41,13,0,0
HU,51.255472222222224,2018-6,42,13,0,0
HU,50.987016129032256,2018-7,43,13,0,0
HU,60.47731182795699,2018-8,44,13,0,0
HU,62.89811111111111,2018-9,45,13,0,0
HU,64.49299731182795,2018-10,46,13,0,0
HU,63.68988888888889,2018-11,47,13,0,0
HU,65.04818548387097,2018-12,48,13,0,0
HU,73.22564516129032,2019-1,49,13,0,0
HU,49.53610119047619,2019-2,50,13,0,0
HU,39.689354838709676,2019-3,51,13,0,0
HU,46.480583333333335,2019-4,52,13,0,0
HU,42.121868279569895,2019-5,53,13,0,0
HU,41.30675,2019-6,54,13,0,0
HU,54.99909946236559,2019-7,55,13,0,0
HU,58.7089247311828,2019-8,56,13,0,0
HU,55.69244444444444,2019-9,57,13,0,0
HU,56.93733870967742,2019-10,58,13,0,0
HU,43.92948611111111,2019-11,59,13,0,0
HU,41.077298387096775,2019-12,60,13,0,0
HU,52.96469086021505,2020-1,61,13,0,0
HU,39.83551724137931,2020-2,62,13,0,0
HU,29.749556451612904,2020-3,63,13,0,0
HU,25.32397222222222,2020-4,64,13,0,0
HU,23.574583333333333,2020-5,65,13,0,0
HU,30.016083333333334,2020-6,66,13,0,0
HU,36.68809139784946,2020-7,67,13,0,0
HU,37.62548387096774,2020-8,68,13,0,0
HU,45.71933333333333,2020-9,69,13,0,0
HU,39.32459677419355,2020-10,70,13,0,0
HU,48.91661111111111,2020-11,71,13,0,0
HU,58.18676075268817,2020-12,72,13,0,0
HU,56.39081989247312,2021-1,73,13,0,0
HU,50.863080357142856,2021-2,74,13,0,0
HU,55.04787634408602,2021-3,75,13,0,0
HU,62.97297222222222,2021-4,76,13,0,0
HU,59.939301075268816,2021-5,77,13,0,0
HU,77.93801388888889,2021-6,78,13,0,0
HU,95.14994623655915,2021-7,79,13,0,0
HU,109.05923387096774,2021-8,80,13,0,0
HU,135.12931944444443,2021-9,81,13,0,0
HU,197.2924193548387,2021-10,82,13,0,0
HU,215.91033333333334,2021-11,83,13,0,0
HU,245.7014112903226,2021-12,84,13,0,0
HU,204.9219623655914,2022-1,85,13,0,0
HU,194.2933630952381,2022-2,86,13,0,0
HU,285.2258870967742,2022-3,87,13,0,0
HU,189.45218055555554,2022-4,88,13,0,0
HU,204.8667876344086,2022-5,89,13,0,0
HU,237.06476388888888,2022-6,90,13,1,0
HU,371.23219086021504,2022-7,91,13,1,0
HU,495.65235215053764,2022-8,92,13,1,0
HU,390.41516666666666,2022-9,93,13,1,0
HU,193.91407258064515,2022-10,94,13,1,0
HU,223.0082361111111,2022-11,95,13,1,0
HU,260.80428003740064,2022-12,96,13,1,0
IT,52.09280462184874,2015-1,1,14,0,0
IT,53.90392156862745,2015-2,2,14,0,0
IT,48.822709519291585,2015-3,3,14,0,0
IT,47.242023692810456,2015-4,4,14,0,0
IT,48.804433902593296,2015-5,5,14,0,0
IT,48.75864460784314,2015-6,6,14,0,0
IT,65.92210863377609,2015-7,7,14,0,0
IT,53.54026644528779,2015-8,8,14,0,0
IT,128.84712173202615,2015-9,9,14,0,0
IT,107.33966592873709,2015-10,10,14,0,0
IT,54.302103758169935,2015-11,11,14,0,0
IT,54.539986559139784,2015-12,12,14,0,0
IT,44.66423149905123,2016-1,13,14,0,0
IT,36.786046315077755,2016-2,14,14,0,0
IT,35.099233870967744,2016-3,15,14,0,0
IT,32.397540849673206,2016-4,16,14,0,0
IT,120.3289927261227,2016-5,17,14,0,0
IT,111.47830718954248,2016-6,18,14,0,0
IT,43.137246995572426,2016-7,19,14,0,0
IT,37.756993991144846,2016-8,20,14,0,0
IT,42.63636437908497,2016-9,21,14,0,0
IT,69.12694655281467,2016-10,22,14,0,0
IT,56.021598474945534,2016-11,23,14,0,0
IT,54.49296410499684,2016-12,24,14,0,0
IT,67.26057716635042,2017-1,25,14,0,0
IT,54.35309086134454,2017-2,26,14,0,0
IT,48.75000474383302,2017-3,27,14,0,0
IT,43.643737745098036,2017-4,28,14,0,0
IT,44.15365117014548,2017-5,29,14,0,0
IT,48.73454901960784,2017-6,30,14,0,0
IT,54.66109898798229,2017-7,31,14,0,0
IT,56.16652909550917,2017-8,32,14,0,0
IT,121.82910702614379,2017-9,33,14,0,0
IT,124.90460863377609,2017-10,34,14,0,0
IT,63.37451225490196,2017-11,35,14,0,0
IT,63.777345232447814,2017-12,36,14,0,0
IT,50.08777777777778,2018-1,37,14,0,0
IT,56.85226314484127,2018-2,38,14,0,0
IT,54.560871415770606,2018-3,39,14,0,0
IT,50.855041666666665,2018-4,40,14,0,0
IT,55.99195788530466,2018-5,41,14,0,0
IT,61.398571759259255,2018-6,42,14,0,0
IT,65.01520497311829,2018-7,43,14,0,0
IT,70.42171258960573,2018-8,44,14,0,0
IT,119.44148148148147,2018-9,45,14,0,0
IT,86.16363463261649,2018-10,46,14,0,0
IT,65.7790636574074,2018-11,47,14,0,0
IT,67.43972222222222,2018-12,48,14,0,0
IT,66.99683243727598,2019-1,49,14,0,0
IT,57.30772156084656,2019-2,50,14,0,0
IT,51.48547192353644,2019-3,51,14,0,0
IT,53.53462962962963,2019-4,52,14,0,0
IT,51.55408602150538,2019-5,53,14,0,0
IT,53.5872700617284,2019-6,54,14,0,0
IT,53.836182795698925,2019-7,55,14,0,0
IT,53.45841696535245,2019-8,56,14,0,0
IT,147.68968827160495,2019-9,57,14,0,0
IT,68.51829898446834,2019-10,58,14,0,0
IT,48.65963580246913,2019-11,59,14,0,0
IT,44.50483572281959,2019-12,60,14,0,0
IT,48.91297192353644,2020-1,61,14,0,0
IT,39.84420498084291,2020-2,62,14,0,0
IT,56.6827688172043,2020-3,63,14,0,0
IT,24.999547839506175,2020-4,64,14,0,0
IT,23.14751045400239,2020-5,65,14,0,0
IT,28.276052469135802,2020-6,66,14,0,0
IT,43.41990740740741,2020-7,67,14,0,0
IT,41.838266129032256,2020-8,68,14,0,0
IT,157.64155555555556,2020-9,69,14,0,0
IT,45.37372311827957,2020-10,70,14,0,0
IT,50.202839506172836,2020-11,71,14,0,0
IT,53.79403225806452,2020-12,72,14,0,0
IT,63.242677718040625,2021-1,73,14,0,0
IT,55.36562665343915,2021-2,74,14,0,0
IT,60.504523596176824,2021-3,75,14,0,0
IT,68.6649799382716,2021-4,76,14,0,0
IT,69.71043757467145,2021-5,77,14,0,0
IT,87.0220462962963,2021-6,78,14,0,0
IT,104.94241636798088,2021-7,79,14,0,0
IT,116.33962813620072,2021-8,80,14,0,0
IT,172.23862654320988,2021-9,81,14,0,0
IT,298.8567667264038,2021-10,82,14,0,0
IT,228.19859722222222,2021-11,83,14,0,0
IT,274.9178285543608,2021-12,84,14,0,0
IT,222.91262992831543,2022-1,85,14,0,0
IT,210.82382605820106,2022-2,86,14,0,0
IT,303.8761155913978,2022-3,87,14,0,0
IT,242.5861111111111,2022-4,88,14,0,0
IT,230.54386051373956,2022-5,89,14,0,0
IT,269.4753950617284,2022-6,90,14,1,0
IT,432.2043100358423,2022-7,91,14,1,0
IT,529.1871251493429,2022-8,92,14,1,0
IT,470.7768024691358,2022-9,93,14,1,0
IT,316.704640083632,2022-10,94,14,1,0
IT,218.86846450617284,2022-11,95,14,1,0
IT,282.0169781439925,2022-12,96,14,1,0
LT,39.77708333333333,2015-1,1,15,0,0
LT,39.44267857142857,2015-2,2,15,0,0
LT,32.20712365591398,2015-3,3,15,0,0
LT,35.60827777777778,2015-4,4,15,0,0
LT,37.3527688172043,2015-5,5,15,0,0
LT,42.77984722222222,2015-6,6,15,0,0
LT,44.2484811827957,2015-7,7,15,0,0
LT,46.44384408602151,2015-8,8,15,0,0
LT,44.27368055555556,2015-9,9,15,0,0
LT,56.515040322580646,2015-10,10,15,0,0
LT,45.836333333333336,2015-11,11,15,0,0
LT,38.354838709677416,2015-12,12,15,0,0
LT,50.306424731182794,2016-1,13,15,0,0
LT,29.648764367816092,2016-2,14,15,0,0
LT,30.793521505376344,2016-3,15,15,0,0
LT,33.037277777777774,2016-4,16,15,0,0
LT,32.868897849462364,2016-5,17,15,0,0
LT,40.54430555555555,2016-6,18,15,0,0
LT,39.21520161290322,2016-7,19,15,0,0
LT,33.775739247311826,2016-8,20,15,0,0
LT,34.03622222222222,2016-9,21,15,0,0
LT,38.14244379276637,2016-10,22,15,0,0
LT,40.56554166666667,2016-11,23,15,0,0
LT,34.775524193548385,2016-12,24,15,0,0
LT,36.889717741935485,2017-1,25,15,0,0
LT,36.45037202380952,2017-2,26,15,0,0
LT,31.260322580645163,2017-3,27,15,0,0
LT,31.420833333333334,2017-4,28,15,0,0
LT,32.44956989247312,2017-5,29,15,0,0
LT,38.37034722222222,2017-6,30,15,0,0
LT,36.285564516129035,2017-7,31,15,0,0
LT,37.29784946236559,2017-8,32,15,0,0
LT,37.77925,2017-9,33,15,0,0
LT,34.35775537634409,2017-10,34,15,0,0
LT,36.19969444444445,2017-11,35,15,0,0
LT,33.05576612903226,2017-12,36,15,0,0
LT,37.61685483870968,2018-1,37,15,0,0
LT,43.508244047619044,2018-2,38,15,0,0
LT,46.07658602150538,2018-3,39,15,0,0
LT,40.1105,2018-4,40,15,0,0
LT,43.760336021505374,2018-5,41,15,0,0
LT,51.06301388888889,2018-6,42,15,0,0
LT,54.5677688172043,2018-7,43,15,0,0
LT,59.05193548387097,2018-8,44,15,0,0
LT,59.067750000000004,2018-9,45,15,0,0
LT,55.69630376344086,2018-10,46,15,0,0
LT,55.42241666666667,2018-11,47,15,0,0
LT,53.59676075268817,2018-12,48,15,0,0
LT,56.529825268817206,2019-1,49,15,0,0
LT,46.953065476190474,2019-2,50,15,0,0
LT,39.96680107526882,2019-3,51,15,0,0
LT,43.444472222222224,2019-4,52,15,0,0
LT,44.13881720430108,2019-5,53,15,0,0
LT,44.67,2019-6,54,15,0,0
LT,48.986747311827955,2019-7,55,15,0,0
LT,49.338024193548385,2019-8,56,15,0,0
LT,48.804972222222226,2019-9,57,15,0,0
LT,46.98811827956989,2019-10,58,15,0,0
LT,44.698972222222224,2019-11,59,15,0,0
LT,38.95915322580645,2019-12,60,15,0,0
LT,30.818655913978496,2020-1,61,15,0,0
LT,27.75889367816092,2020-2,62,15,0,0
LT,23.968010752688173,2020-3,63,15,0,0
LT,23.296083333333332,2020-4,64,15,0,0
LT,24.5152688172043,2020-5,65,15,0,0
LT,38.64425,2020-6,66,15,0,0
LT,31.77244623655914,2020-7,67,15,0,0
LT,43.347150537634406,2020-8,68,15,0,0
LT,39.43633333333333,2020-9,69,15,0,0
LT,37.75985215053763,2020-10,70,15,0,0
LT,41.185402777777774,2020-11,71,15,0,0
LT,45.755940860215055,2020-12,72,15,0,0
LT,53.65866935483871,2021-1,73,15,0,0
LT,59.276473214285716,2021-2,74,15,0,0
LT,47.99090053763441,2021-3,75,15,0,0
LT,44.810375,2021-4,76,15,0,0
LT,50.37858870967742,2021-5,77,15,0,0
LT,77.78602777777778,2021-6,78,15,0,0
LT,88.2491935483871,2021-7,79,15,0,0
LT,87.85059139784946,2021-8,80,15,0,0
LT,123.93326388888889,2021-9,81,15,0,0
LT,108.91602150537635,2021-10,82,15,0,0
LT,127.91077777777778,2021-11,83,15,0,0
LT,212.11133064516127,2021-12,84,15,0,0
LT,146.01452956989246,2022-1,85,15,0,0
LT,104.66544642857143,2022-2,86,15,0,0
LT,170.0631317204301,2022-3,87,15,0,0
LT,116.51902777777778,2022-4,88,15,0,0
LT,164.861061827957,2022-5,89,15,0,0
LT,223.382875,2022-6,90,15,1,0
LT,305.3799059139785,2022-7,91,15,1,0
LT,480.5012365591398,2022-8,92,15,1,0
LT,359.38065277777775,2022-9,93,15,1,0
LT,189.21139784946237,2022-10,94,15,1,0
LT,226.86859722222223,2022-11,95,15,1,0
LT,263.9084408602151,2022-12,96,15,1,0
LU,30.748883928571427,2015-1,1,16,0,0
LU,36.694181547619046,2015-2,2,16,0,0
LU,31.297836021505375,2015-3,3,16,0,0
LU,29.77859722222222,2015-4,4,16,0,0
LU,25.330389784946238,2015-5,5,16,0,0
LU,30.10973611111111,2015-6,6,16,0,0
LU,34.979677419354836,2015-7,7,16,0,0
LU,31.61340053763441,2015-8,8,16,0,0
LU,31.88861111111111,2015-9,9,16,0,0
LU,39.368897849462364,2015-10,10,16,0,0
LU,32.381680555555555,2015-11,11,16,0,0
LU,27.785564516129032,2015-12,12,16,0,0
LU,29.02537634408602,2016-1,13,16,0,0
LU,21.998419540229886,2016-2,14,16,0,0
LU,24.299059139784944,2016-3,15,16,0,0
LU,24.210125,2016-4,16,16,0,0
LU,22.550860215053763,2016-5,17,16,0,0
LU,27.704638888888887,2016-6,18,16,0,0
LU,27.181115591397848,2016-7,19,16,0,0
LU,27.18172043010753,2016-8,20,16,0,0
LU,30.51076388888889,2016-9,21,16,0,0
LU,37.14176075268817,2016-10,22,16,0,0
LU,38.21348611111111,2016-11,23,16,0,0
LU,37.47005376344086,2016-12,24,16,0,0
LU,52.40514784946237,2017-1,25,16,0,0
LU,39.68098214285714,2017-2,26,16,0,0
LU,31.69116935483871,2017-3,27,16,0,0
LU,28.721180555555556,2017-4,28,16,0,0
LU,30.61010752688172,2017-5,29,16,0,0
LU,30.004180555555557,2017-6,30,16,0,0
LU,33.00557795698925,2017-7,31,16,0,0
LU,30.855887096774193,2017-8,32,16,0,0
LU,34.298097222222225,2017-9,33,16,0,0
LU,28.288655913978495,2017-10,34,16,0,0
LU,40.379,2017-11,35,16,0,0
LU,30.710497311827957,2017-12,36,16,0,0
LU,29.500860215053763,2018-1,37,16,0,0
LU,40.12276785714286,2018-2,38,16,0,0
LU,37.35938172043011,2018-3,39,16,0,0
LU,31.96075,2018-4,40,16,0,0
LU,33.65854838709677,2018-5,41,16,0,0
LU,42.39336111111111,2018-6,42,16,0,0
LU,49.58970430107527,2018-7,43,16,0,0
LU,56.215537634408605,2018-8,44,16,0,0
LU,54.835,2018-9,45,16,0,0
LU,53.08212365591398,2018-10,46,16,0,0
LU,56.68083333333333,2018-11,47,16,0,0
LU,48.110604838709676,2018-12,48,16,0,0
LU,49.413844086021506,2019-1,49,16,0,0
LU,42.814613095238094,2019-2,50,16,0,0
LU,30.614852150537633,2019-3,51,16,0,0
LU,36.97281944444445,2019-4,52,16,0,0
LU,37.83208333333333,2019-5,53,16,0,0
LU,32.50445833333333,2019-6,54,16,0,0
LU,39.71306451612903,2019-7,55,16,0,0
LU,36.81869623655914,2019-8,56,16,0,0
LU,35.76566666666667,2019-9,57,16,0,0
LU,36.94754032258064,2019-10,58,16,0,0
LU,41.00483333333333,2019-11,59,16,0,0
LU,31.970618279569894,2019-12,60,16,0,0
LU,34.97870967741935,2020-1,61,16,0,0
LU,21.91183908045977,2020-2,62,16,0,0
LU,22.519314516129032,2020-3,63,16,0,0
LU,17.049194444444446,2020-4,64,16,0,0
LU,17.604879032258065,2020-5,65,16,0,0
LU,26.229166666666668,2020-6,66,16,0,0
LU,30.07494623655914,2020-7,67,16,0,0
LU,34.88970430107527,2020-8,68,16,0,0
LU,43.67809722222222,2020-9,69,16,0,0
LU,33.955900537634406,2020-10,70,16,0,0
LU,38.79651388888889,2020-11,71,16,0,0
LU,43.54505376344086,2020-12,72,16,0,0
LU,52.793198924731186,2021-1,73,16,0,0
LU,48.70690476190476,2021-2,74,16,0,0
LU,47.18168010752688,2021-3,75,16,0,0
LU,53.657152777777775,2021-4,76,16,0,0
LU,53.33150537634408,2021-5,77,16,0,0
LU,74.13072222222222,2021-6,78,16,0,0
LU,81.29489247311828,2021-7,79,16,0,0
LU,82.81185483870968,2021-8,80,16,0,0
LU,128.33577777777776,2021-9,81,16,0,0
LU,139.54338709677418,2021-10,82,16,0,0
LU,176.2458472222222,2021-11,83,16,0,0
LU,220.95662634408603,2021-12,84,16,0,0
LU,167.8745564516129,2022-1,85,16,0,0
LU,128.7774107142857,2022-2,86,16,0,0
LU,251.75978494623655,2022-3,87,16,0,0
LU,166.00181944444444,2022-4,88,16,0,0
LU,177.50618279569892,2022-5,89,16,0,0
LU,218.1820138888889,2022-6,90,16,1,0
LU,315.2624865591398,2022-7,91,16,1,0
LU,465.51416666666665,2022-8,92,16,1,0
LU,344.9385555555556,2022-9,93,16,1,0
LU,152.7453494623656,2022-10,94,16,1,0
LU,173.928,2022-11,95,16,1,0
LU,251.22273492286115,2022-12,96,16,1,0
LV,39.77612903225806,2015-1,1,17,0,0
LV,39.43528273809524,2015-2,2,17,0,0
LV,32.20712365591398,2015-3,3,17,0,0
LV,34.80766666666667,2015-4,4,17,0,0
LV,37.3527688172043,2015-5,5,17,0,0
LV,42.77984722222222,2015-6,6,17,0,0
LV,44.2484811827957,2015-7,7,17,0,0
LV,46.44384408602151,2015-8,8,17,0,0
LV,44.27368055555556,2015-9,9,17,0,0
LV,56.515040322580646,2015-10,10,17,0,0
LV,45.75048611111111,2015-11,11,17,0,0
LV,38.352755376344085,2015-12,12,17,0,0
LV,50.006155913978496,2016-1,13,17,0,0
LV,29.648764367816092,2016-2,14,17,0,0
LV,29.85462365591398,2016-3,15,17,0,0
LV,30.712694444444445,2016-4,16,17,0,0
LV,32.68091397849462,2016-5,17,17,0,0
LV,40.54430555555555,2016-6,18,17,0,0
LV,38.30860215053763,2016-7,19,17,0,0
LV,33.76245967741936,2016-8,20,17,0,0
LV,34.03622222222222,2016-9,21,17,0,0
LV,38.50693548387097,2016-10,22,17,0,0
LV,40.46516666666667,2016-11,23,17,0,0
LV,34.16829301075269,2016-12,24,17,0,0
LV,35.147352150537635,2017-1,25,17,0,0
LV,36.25924107142857,2017-2,26,17,0,0
LV,30.647056451612904,2017-3,27,17,0,0
LV,31.412625,2017-4,28,17,0,0
LV,32.44956989247312,2017-5,29,17,0,0
LV,38.37034722222222,2017-6,30,17,0,0
LV,36.285564516129035,2017-7,31,17,0,0
LV,37.327728494623656,2017-8,32,17,0,0
LV,37.681263888888886,2017-9,33,17,0,0
LV,33.711317204301075,2017-10,34,17,0,0
LV,34.87173611111111,2017-11,35,17,0,0
LV,32.25639784946237,2017-12,36,17,0,0
LV,37.58540322580645,2018-1,37,17,0,0
LV,43.49924107142857,2018-2,38,17,0,0
LV,46.0766935483871,2018-3,39,17,0,0
LV,39.962833333333336,2018-4,40,17,0,0
LV,43.760336021505374,2018-5,41,17,0,0
LV,50.92294444444445,2018-6,42,17,0,0
LV,54.56712365591398,2018-7,43,17,0,0
LV,59.06725806451613,2018-8,44,17,0,0
LV,58.95390277777778,2018-9,45,17,0,0
LV,55.05814516129032,2018-10,46,17,0,0
LV,55.24605555555556,2018-11,47,17,0,0
LV,53.60317204301075,2018-12,48,17,0,0
LV,56.65166666666667,2019-1,49,17,0,0
LV,47.26474702380953,2019-2,50,17,0,0
LV,40.04616935483871,2019-3,51,17,0,0
LV,43.444472222222224,2019-4,52,17,0,0
LV,44.304798387096774,2019-5,53,17,0,0
LV,44.67,2019-6,54,17,0,0
LV,48.995658602150534,2019-7,55,17,0,0
LV,49.459637096774195,2019-8,56,17,0,0
LV,48.85715277777778,2019-9,57,17,0,0
LV,47.352728494623655,2019-10,58,17,0,0
LV,45.262930555555556,2019-11,59,17,0,0
LV,39.034569892473115,2019-12,60,17,0,0
LV,30.818655913978496,2020-1,61,17,0,0
LV,28.043721264367818,2020-2,62,17,0,0
LV,23.99258064516129,2020-3,63,17,0,0
LV,23.502861111111113,2020-4,64,17,0,0
LV,24.524381720430107,2020-5,65,17,0,0
LV,38.65497222222222,2020-6,66,17,0,0
LV,31.87467741935484,2020-7,67,17,0,0
LV,43.43560483870968,2020-8,68,17,0,0
LV,39.851375,2020-9,69,17,0,0
LV,37.75985215053763,2020-10,70,17,0,0
LV,41.095819444444444,2020-11,71,17,0,0
LV,44.866263440860216,2020-12,72,17,0,0
LV,53.55948924731183,2021-1,73,17,0,0
LV,59.119776785714286,2021-2,74,17,0,0
LV,43.508978494623655,2021-3,75,17,0,0
LV,43.68936111111111,2021-4,76,17,0,0
LV,48.36325268817205,2021-5,77,17,0,0
LV,76.35986111111112,2021-6,78,17,0,0
LV,88.2491935483871,2021-7,79,17,0,0
LV,87.4357123655914,2021-8,80,17,0,0
LV,123.47116666666666,2021-9,81,17,0,0
LV,106.40451612903226,2021-10,82,17,0,0
LV,125.48393055555556,2021-11,83,17,0,0
LV,207.2952016129032,2021-12,84,17,0,0
LV,143.96288978494624,2022-1,85,17,0,0
LV,104.6445238095238,2022-2,86,17,0,0
LV,167.13606182795698,2022-3,87,17,0,0
LV,109.45376388888889,2022-4,88,17,0,0
LV,164.3482123655914,2022-5,89,17,0,0
LV,218.51844444444444,2022-6,90,17,1,0
LV,304.97967741935486,2022-7,91,17,1,0
LV,467.0926344086022,2022-8,92,17,1,0
LV,351.47754166666664,2022-9,93,17,1,0
LV,189.16353494623655,2022-10,94,17,1,0
LV,226.67909722222223,2022-11,95,17,1,0
LV,263.53465053763443,2022-12,96,17,1,0
NL,40.936994047619045,2015-1,1,18,0,0
NL,46.37181547619048,2015-2,2,18,0,0
NL,42.178010752688174,2015-3,3,18,0,0
NL,41.401375,2015-4,4,18,0,0
NL,37.340430107526885,2015-5,5,18,0,0
NL,38.729305555555555,2015-6,6,18,0,0
NL,42.189086021505375,2015-7,7,18,0,0
NL,38.87486559139785,2015-8,8,18,0,0
NL,39.64731944444444,2015-9,9,18,0,0
NL,41.44602150537634,2015-10,10,18,0,0
NL,38.44047222222222,2015-11,11,18,0,0
NL,33.71368279569892,2015-12,12,18,0,0
NL,31.56125,2016-1,13,18,0,0
NL,25.200416666666666,2016-2,14,18,0,0
NL,26.1365188172043,2016-3,15,18,0,0
NL,25.319666666666667,2016-4,16,18,0,0
NL,27.197298387096772,2016-5,17,18,0,0
NL,32.59718055555555,2016-6,18,18,0,0
NL,33.073508064516126,2016-7,19,18,0,0
NL,28.35319892473118,2016-8,20,18,0,0
NL,32.8685,2016-9,21,18,0,0
NL,38.01377688172043,2016-10,22,18,0,0
NL,42.84636111111111,2016-11,23,18,0,0
NL,43.49858870967742,2016-12,24,18,0,0
NL,50.76208333333334,2017-1,25,18,0,0
NL,43.056934523809524,2017-2,26,18,0,0
NL,34.53407258064516,2017-3,27,18,0,0
NL,35.350027777777775,2017-4,28,18,0,0
NL,35.05588709677419,2017-5,29,18,0,0
NL,33.300111111111114,2017-6,30,18,0,0
NL,34.45940860215054,2017-7,31,18,0,0
NL,33.05638440860215,2017-8,32,18,0,0
NL,38.753569444444445,2017-9,33,18,0,0
NL,39.88364247311828,2017-10,34,18,0,0
NL,47.27226388888889,2017-11,35,18,0,0
NL,46.46823924731183,2017-12,36,18,0,0
NL,38.7980376344086,2018-1,37,18,0,0
NL,44.573794642857145,2018-2,38,18,0,0
NL,51.816599462365595,2018-3,39,18,0,0
NL,39.717819444444444,2018-4,40,18,0,0
NL,47.079327956989246,2018-5,41,18,0,0
NL,51.35966666666667,2018-6,42,18,0,0
NL,53.30377688172043,2018-7,43,18,0,0
NL,58.02063172043011,2018-8,44,18,0,0
NL,63.320236111111114,2018-9,45,18,0,0
NL,59.92595430107527,2018-10,46,18,0,0
NL,62.29018055555556,2018-11,47,18,0,0
NL,59.65654569892473,2018-12,48,18,0,0
NL,58.30049731182796,2019-1,49,18,0,0
NL,46.85010416666667,2019-2,50,18,0,0
NL,40.49920698924731,2019-3,51,18,0,0
NL,40.841541666666664,2019-4,52,18,0,0
NL,40.19094086021505,2019-5,53,18,0,0
NL,36.22925,2019-6,54,18,0,0
NL,39.61560483870968,2019-7,55,18,0,0
NL,37.41150537634409,2019-8,56,18,0,0
NL,36.58068055555555,2019-9,57,18,0,0
NL,37.95690860215054,2019-10,58,18,0,0
NL,42.71355555555556,2019-11,59,18,0,0
NL,37.399112903225806,2019-12,60,18,0,0
NL,37.07186827956989,2020-1,61,18,0,0
NL,29.550114942528737,2020-2,62,18,0,0
NL,24.745537634408603,2020-3,63,18,0,0
NL,18.965791666666668,2020-4,64,18,0,0
NL,17.666559139784948,2020-5,65,18,0,0
NL,26.256416666666667,2020-6,66,18,0,0
NL,29.350456989247313,2020-7,67,18,0,0
NL,34.065819892473115,2020-8,68,18,0,0
NL,42.602625,2020-9,69,18,0,0
NL,37.113965053763444,2020-10,70,18,0,0
NL,41.05136111111111,2020-11,71,18,0,0
NL,48.28125,2020-12,72,18,0,0
NL,53.6211559139785,2021-1,73,18,0,0
NL,49.234747023809526,2021-2,74,18,0,0
NL,48.89051075268817,2021-3,75,18,0,0
NL,53.869055555555555,2021-4,76,18,0,0
NL,56.11655913978495,2021-5,77,18,0,0
NL,76.50940277777778,2021-6,78,18,0,0
NL,82.5828629032258,2021-7,79,18,0,0
NL,86.6630376344086,2021-8,80,18,0,0
NL,136.38656944444443,2021-9,81,18,0,0
NL,163.8063306451613,2021-10,82,18,0,0
NL,186.29956944444444,2021-11,83,18,0,0
NL,237.80301075268818,2021-12,84,18,0,0
NL,189.23557795698926,2022-1,85,18,0,0
NL,168.291875,2022-2,86,18,0,0
NL,261.0312903225807,2022-3,87,18,0,0
NL,195.31241666666668,2022-4,88,18,0,0
NL,181.39770161290323,2022-5,89,18,0,0
NL,210.70393055555556,2022-6,90,18,1,0
NL,306.8632392473118,2022-7,91,18,1,0
NL,447.249623655914,2022-8,92,18,1,0
NL,340.894375,2022-9,93,18,1,0
NL,155.50997311827956,2022-10,94,18,1,0
NL,179.48052777777778,2022-11,95,18,1,0
NL,258.5244261337073,2022-12,96,18,1,0
NO,29.35657258064516,2015-1,1,19,0,0
NO,28.43484523809524,2015-2,2,19,0,0
NO,24.978505376344085,2015-3,3,19,0,0
NO,25.045011111111112,2015-4,4,19,0,0
NO,22.156422043010753,2015-5,5,19,0,0
NO,13.732516666666667,2015-6,6,19,0,0
NO,8.93655376344086,2015-7,7,19,0,0
NO,11.72786559139785,2015-8,8,19,0,0
NO,15.77975,2015-9,9,19,0,0
NO,21.413083333333333,2015-10,10,19,0,0
NO,24.06211111111111,2015-11,11,19,0,0
NO,17.805897849462365,2015-12,12,19,0,0
NO,27.61259946236559,2016-1,13,19,0,0
NO,19.1785,2016-2,14,19,0,0
NO,21.3605188172043,2016-3,15,19,0,0
NO,21.778194444444445,2016-4,16,19,0,0
