unit,rmspe_ratio,rank,p_val,n,outcome,treated,CT
SI,2.36785567827926,14,0.5833333333333334,48,FOOD,PT,FALSE
SK,2.07585755021217,16,0.6666666666666666,48,FOOD,PT,FALSE
AT,11.5496348609889,22,0.9166666666666666,48,NRG,PT,FALSE
BE,2.58773335644893,17,0.7083333333333334,48,NRG,PT,FALSE
BG,9.36563000734691,1,0.041666666666666664,48,NRG,PT,FALSE
CZ,4.07145168974407,11,0.4583333333333333,48,NRG,PT,FALSE
DE,5.74285368156443,6,0.25,48,NRG,PT,FALSE
DK,3.76443724213077,12,0.5,48,NRG,PT,FALSE
EE,4.4310636154496,9,0.375,48,NRG,PT,FALSE
GR,14.1803869035253,21,0.875,48,NRG,PT,FALSE
FI,8.67886494052402,2,0.08333333333333333,48,NRG,PT,FALSE
HR,2.01441357380616,19,0.7916666666666666,48,NRG,PT,FALSE
HU,4.25610595237179,10,0.4166666666666667,48,NRG,PT,FALSE
IE,7.76494971512372,3,0.125,48,NRG,PT,FALSE
IT,14.2096340180304,20,0.8333333333333334,48,NRG,PT,FALSE
LT,5.5487540311737,7,0.2916666666666667,48,NRG,PT,FALSE
LU,6.02851795300373,4,0.16666666666666666,48,NRG,PT,FALSE
LV,10.1142052648155,23,0.9583333333333334,48,NRG,PT,FALSE
NL,3.08545555895594,14,0.5833333333333334,48,NRG,PT,FALSE
NO,0.708995308029935,24,1,48,NRG,PT,FALSE
PL,2.85872478930899,15,0.625,48,NRG,PT,FALSE
PT,3.17088524137964,13,0.5416666666666666,48,NRG,PT,FALSE
RO,5.87217432042644,5,0.20833333333333334,48,NRG,PT,FALSE
SE,4.70174377611986,8,0.3333333333333333,48,NRG,PT,FALSE
SI,2.73663855520855,16,0.6666666666666666,48,NRG,PT,FALSE
SK,2.09278098045278,18,0.75,48,NRG,PT,FALSE
AT,1.48838729967099,14,0.5833333333333334,48,IGD_NNRG,PT,FALSE
BE,0.887833036400074,20,0.8333333333333334,48,IGD_NNRG,PT,FALSE
BG,1.18385841240772,16,0.6666666666666666,48,IGD_NNRG,PT,FALSE
CZ,1.75961061500579,10,0.4166666666666667,48,IGD_NNRG,PT,FALSE
DE,1.55072604053553,13,0.5416666666666666,48,IGD_NNRG,PT,FALSE
DK,0.648908545119006,23,0.9583333333333334,48,IGD_NNRG,PT,FALSE
EE,3.40521769514448,2,0.08333333333333333,48,IGD_NNRG,PT,FALSE
GR,1.57336184726241,12,0.5,48,IGD_NNRG,PT,FALSE
FI,3.38312280814928,3,0.125,48,IGD_NNRG,PT,FALSE
HR,2.51530371236901,7,0.2916666666666667,48,IGD_NNRG,PT,FALSE
HU,12.1172423666882,8,0.3333333333333333,48,IGD_NNRG,PT,FALSE
IE,1.30139734537159,15,0.625,48,IGD_NNRG,PT,FALSE
IT,1.8514825677394,9,0.375,48,IGD_NNRG,PT,FALSE
LT,1.16220327528503,17,0.7083333333333334,48,IGD_NNRG,PT,FALSE
LU,0.989514971444211,18,0.75,48,IGD_NNRG,PT,FALSE
LV,0.908945748563397,19,0.7916666666666666,48,IGD_NNRG,PT,FALSE
NL,2.60163361059371,6,0.25,48,IGD_NNRG,PT,FALSE
NO,0.514352119084367,24,1,48,IGD_NNRG,PT,FALSE
PL,2.66390963475962,5,0.20833333333333334,48,IGD_NNRG,PT,FALSE
PT,1.69236482438173,11,0.4583333333333333,48,IGD_NNRG,PT,FALSE
RO,0.839045264333954,22,0.9166666666666666,48,IGD_NNRG,PT,FALSE
SE,2.86449027268689,4,0.16666666666666666,48,IGD_NNRG,PT,FALSE
SI,3.43913239014612,1,0.041666666666666664,48,IGD_NNRG,PT,FALSE
SK,0.877941979924515,21,0.875,48,IGD_NNRG,PT,FALSE
AT,2.09111130888987,16,0.6666666666666666,48,TOT_X_NRG,PT,FALSE
BE,2.17286015269555,14,0.5833333333333334,48,TOT_X_NRG,PT,FALSE
BG,3.14688577087014,10,0.4166666666666667,48,TOT_X_NRG,PT,FALSE
CZ,6.55176303815789,1,0.041666666666666664,48,TOT_X_NRG,PT,FALSE
DE,3.25356128194915,9,0.375,48,TOT_X_NRG,PT,FALSE
DK,2.13914705547426,15,0.625,48,TOT_X_NRG,PT,FALSE
EE,1.33780127798502,20,0.8333333333333334,48,TOT_X_NRG,PT,FALSE
GR,0.89700865557549,23,0.9583333333333334,48,TOT_X_NRG,PT,FALSE
FI,2.68909635130606,11,0.4583333333333333,48,TOT_X_NRG,PT,FALSE
HR,6.04628649685448,2,0.08333333333333333,48,TOT_X_NRG,PT,FALSE
HU,3.93285965426345,6,0.25,48,TOT_X_NRG,PT,FALSE
IE,1.42608527624773,18,0.75,48,TOT_X_NRG,PT,FALSE
IT,3.33041493471564,7,0.2916666666666667,48,TOT_X_NRG,PT,FALSE
LT,3.30533036257072,8,0.3333333333333333,48,TOT_X_NRG,PT,FALSE
LU,5.52240552357428,4,0.16666666666666666,48,TOT_X_NRG,PT,FALSE
LV,2.19668152478706,13,0.5416666666666666,48,TOT_X_NRG,PT,FALSE
NL,0.804430325742262,24,1,48,TOT_X_NRG,PT,FALSE
NO,4.33680112402864,5,0.20833333333333334,48,TOT_X_NRG,PT,FALSE
PL,0.942198882201763,22,0.9166666666666666,48,TOT_X_NRG,PT,FALSE
PT,1.35647292203335,19,0.7916666666666666,48,TOT_X_NRG,PT,FALSE
RO,5.85983918590176,3,0.125,48,TOT_X_NRG,PT,FALSE
SE,1.95634789913686,17,0.7083333333333334,48,TOT_X_NRG,PT,FALSE
SI,2.36916883679453,12,0.5,48,TOT_X_NRG,PT,FALSE
SK,1.29359066051222,21,0.875,48,TOT_X_NRG,PT,FALSE
AT,3.46736763943158,10,0.47619047619047616,72,DAA,PT,FALSE
BE,1.80246558862782,20,0.9523809523809523,72,DAA,PT,FALSE
CZ,4.74262776815278,8,0.38095238095238093,72,DAA,PT,FALSE
DE,42.1229232591562,7,0.3333333333333333,72,DAA,PT,FALSE
DK,4.36044862490423,9,0.42857142857142855,72,DAA,PT,FALSE
EE,19.0139608304706,17,0.8095238095238095,72,DAA,PT,FALSE
FI,3.34932822600356,12,0.5714285714285714,72,DAA,PT,FALSE
GR,3.21543925740765,13,0.6190476190476191,72,DAA,PT,FALSE
HU,2.16138363287864,16,0.7619047619047619,72,DAA,PT,FALSE
IT,2.53648562982983,15,0.7142857142857143,72,DAA,PT,FALSE
LT,8.74512757695243,1,0.047619047619047616,72,DAA,PT,FALSE
LU,42.7284279934784,6,0.2857142857142857,72,DAA,PT,FALSE
LV,10.23984092617,19,0.9047619047619048,72,DAA,PT,FALSE
NL,2.74404462615181,14,0.6666666666666666,72,DAA,PT,FALSE
NO,3.45784090067966,11,0.5238095238095238,72,DAA,PT,FALSE
PL,7.61485104480945,2,0.09523809523809523,72,DAA,PT,FALSE
PT,16.4474726083574,18,0.8571428571428571,72,DAA,PT,FALSE
RO,0.45449672624633,21,1,72,DAA,PT,FALSE
SE,6.81104984958018,4,0.19047619047619047,72,DAA,PT,FALSE
SI,7.05616939288993,3,0.14285714285714285,72,DAA,PT,FALSE
SK,6.40564623677003,5,0.23809523809523808,72,DAA,PT,FALSE
AT,1.73195416391274,20,0.8333333333333334,72,CP00,PT,FALSE
BE,2.24344782281073,19,0.7916666666666666,72,CP00,PT,FALSE
BG,3.39114325798917,14,0.5833333333333334,72,CP00,PT,FALSE
CZ,6.1985633561302,5,0.20833333333333334,72,CP00,PT,FALSE
DE,5.89498885048574,7,0.2916666666666667,72,CP00,PT,FALSE
DK,3.42508196042989,13,0.5416666666666666,72,CP00,PT,FALSE
EE,3.38867984107354,15,0.625,72,CP00,PT,FALSE
GR,1.71791123378194,21,0.875,72,CP00,PT,FALSE
FI,6.72887237077699,3,0.125,72,CP00,PT,FALSE
HR,4.39143692795341,10,0.4166666666666667,72,CP00,PT,FALSE
HU,6.53849885521507,4,0.16666666666666666,72,CP00,PT,FALSE
IE,1.28296809589949,22,0.9166666666666666,72,CP00,PT,FALSE
IT,4.78816503237423,9,0.375,72,CP00,PT,FALSE
LT,2.36067125420094,18,0.75,72,CP00,PT,FALSE
LU,8.72832545492458,2,0.08333333333333333,72,CP00,PT,FALSE
LV,8.77610317017632,1,0.041666666666666664,72,CP00,PT,FALSE
NL,3.60936933453228,12,0.5,72,CP00,PT,FALSE
NO,4.78988416790036,8,0.3333333333333333,72,CP00,PT,FALSE
PL,0.733806712139741,24,1,72,CP00,PT,FALSE
PT,1.01339942763631,23,0.9583333333333334,72,CP00,PT,FALSE
RO,6.15441202449462,6,0.25,72,CP00,PT,FALSE
SE,4.30235375437127,11,0.4583333333333333,72,CP00,PT,FALSE
SI,2.74654013843823,17,0.7083333333333334,72,CP00,PT,FALSE
SK,3.16042180364571,16,0.6666666666666666,72,CP00,PT,FALSE
AT,4.74337836098824,11,0.4583333333333333,72,GD,PT,FALSE
BE,2.65517707608701,19,0.7916666666666666,72,GD,PT,FALSE
BG,3.67992211713189,15,0.625,72,GD,PT,FALSE
CZ,7.70618053429817,5,0.20833333333333334,72,GD,PT,FALSE
DE,2.04989626097082,21,0.875,72,GD,PT,FALSE
DK,4.30413731882869,13,0.5416666666666666,72,GD,PT,FALSE
EE,3.94800185727135,14,0.5833333333333334,72,GD,PT,FALSE
GR,5.27806394697745,8,0.3333333333333333,72,GD,PT,FALSE
FI,7.88861031239581,3,0.125,72,GD,PT,FALSE
HR,3.07541439408434,17,0.7083333333333334,72,GD,PT,FALSE
HU,10.1057055296022,23,0.9583333333333334,72,GD,PT,FALSE
IE,1.65314422908088,24,1,72,GD,PT,FALSE
IT,5.29667332526197,7,0.2916666666666667,72,GD,PT,FALSE
LT,5.18934470814815,9,0.375,72,GD,PT,FALSE
LU,9.15591806332059,1,0.041666666666666664,72,GD,PT,FALSE
LV,7.88435134708655,4,0.16666666666666666,72,GD,PT,FALSE
NL,3.54196647072662,16,0.6666666666666666,72,GD,PT,FALSE
NO,4.41292221881588,12,0.5,72,GD,PT,FALSE
PL,8.58235282744598,2,0.08333333333333333,72,GD,PT,FALSE
PT,3.01183994455384,18,0.75,72,GD,PT,FALSE
RO,7.68870053192409,6,0.25,72,GD,PT,FALSE
SE,4.78787898311736,10,0.4166666666666667,72,GD,PT,FALSE
SI,2.02465739313442,22,0.9166666666666666,72,GD,PT,FALSE
SK,2.16866649212724,20,0.8333333333333334,72,GD,PT,FALSE
AT,0.981610050341641,23,0.9583333333333334,72,SERV,PT,FALSE
BE,2.46089919728019,14,0.5833333333333334,72,SERV,PT,FALSE
BG,1.19772684836625,20,0.8333333333333334,72,SERV,PT,FALSE
CZ,4.14492795597213,5,0.20833333333333334,72,SERV,PT,FALSE
DE,6.24554500133726,1,0.041666666666666664,72,SERV,PT,FALSE
DK,2.51126002215407,13,0.5416666666666666,72,SERV,PT,FALSE
EE,2.92070206538942,11,0.4583333333333333,72,SERV,PT,FALSE
GR,0.876385937962717,24,1,72,SERV,PT,FALSE
FI,3.54503495872564,9,0.375,72,SERV,PT,FALSE
HR,5.40432178755282,3,0.125,72,SERV,PT,FALSE
HU,10.2505207659752,16,0.6666666666666666,72,SERV,PT,FALSE
IE,3.7751751871478,7,0.2916666666666667,72,SERV,PT,FALSE
IT,4.88370615944674,4,0.16666666666666666,72,SERV,PT,FALSE
LT,1.09326613278187,21,0.875,72,SERV,PT,FALSE
LU,6.24192356856652,2,0.08333333333333333,72,SERV,PT,FALSE
LV,3.64794591255151,8,0.3333333333333333,72,SERV,PT,FALSE
NL,2.16204177886425,15,0.625,72,SERV,PT,FALSE
NO,4.08462154447411,6,0.25,72,SERV,PT,FALSE
PL,1.85177947422184,17,0.7083333333333334,72,SERV,PT,FALSE
PT,2.74897378841834,12,0.5,72,SERV,PT,FALSE
RO,1.59738245419829,18,0.75,72,SERV,PT,FALSE
SE,3.44658440035692,10,0.4166666666666667,72,SERV,PT,FALSE
SI,1.42588418579767,19,0.7916666666666666,72,SERV,PT,FALSE
SK,1.00121290747057,22,0.9166666666666666,72,SERV,PT,FALSE
AT,4.04170962487978,9,0.375,72,IGD,PT,FALSE
BE,2.29655748671225,17,0.7083333333333334,72,IGD,PT,FALSE
BG,2.68048928917253,13,0.5416666666666666,72,IGD,PT,FALSE
CZ,2.74965140181463,12,0.5,72,IGD,PT,FALSE
DE,2.62273647534313,15,0.625,72,IGD,PT,FALSE
DK,6.28845880184536,2,0.08333333333333333,72,IGD,PT,FALSE
EE,6.0629657639902,4,0.16666666666666666,72,IGD,PT,FALSE
GR,4.90523288593145,6,0.25,72,IGD,PT,FALSE
FI,6.6197943191593,1,0.041666666666666664,72,IGD,PT,FALSE
HR,2.67262125307794,14,0.5833333333333334,72,IGD,PT,FALSE
HU,10.1239498437005,19,0.7916666666666666,72,IGD,PT,FALSE
IE,1.18610782731968,21,0.875,72,IGD,PT,FALSE
IT,6.24763417090111,3,0.125,72,IGD,PT,FALSE
LT,3.57208068365029,11,0.4583333333333333,72,IGD,PT,FALSE
LU,5.74857207168498,5,0.20833333333333334,72,IGD,PT,FALSE
LV,10.7279671038397,18,0.75,72,IGD,PT,FALSE
NL,4.80259418206569,7,0.2916666666666667,72,IGD,PT,FALSE
NO,0.706350198656286,24,1,72,IGD,PT,FALSE
PL,1.07428211183254,22,0.9166666666666666,72,IGD,PT,FALSE
PT,3.6162016805198,10,0.4166666666666667,72,IGD,PT,FALSE
RO,1.06496219104509,23,0.9583333333333334,72,IGD,PT,FALSE
SE,4.51138026221201,8,0.3333333333333333,72,IGD,PT,FALSE
SI,1.99743422932712,20,0.8333333333333334,72,IGD,PT,FALSE
SK,2.31904034447987,16,0.6666666666666666,72,IGD,PT,FALSE
AT,1.09758749041667,22,0.9166666666666666,72,FOOD,PT,FALSE
BE,2.36901412693394,13,0.5416666666666666,72,FOOD,PT,FALSE
BG,1.94026023238072,18,0.75,72,FOOD,PT,FALSE
CZ,5.19838972748934,3,0.125,72,FOOD,PT,FALSE
DE,3.51715512336663,8,0.3333333333333333,72,FOOD,PT,FALSE
DK,2.75857124378208,11,0.4583333333333333,72,FOOD,PT,FALSE
EE,1.95463663198845,17,0.7083333333333334,72,FOOD,PT,FALSE
GR,1.14822572294331,21,0.875,72,FOOD,PT,FALSE
FI,0.893554804613749,24,1,72,FOOD,PT,FALSE
HR,1.79232369851262,20,0.8333333333333334,72,FOOD,PT,FALSE
HU,3.78828248620901,6,0.25,72,FOOD,PT,FALSE
IE,1.98675245514476,16,0.6666666666666666,72,FOOD,PT,FALSE
IT,1.92359233536208,19,0.7916666666666666,72,FOOD,PT,FALSE
LT,2.08250002586805,15,0.625,72,FOOD,PT,FALSE
LU,8.86895062441634,1,0.041666666666666664,72,FOOD,PT,FALSE
LV,2.62806763158164,12,0.5,72,FOOD,PT,FALSE
NL,2.25116971814079,14,0.5833333333333334,72,FOOD,PT,FALSE
NO,0.937552342762187,23,0.9583333333333334,72,FOOD,PT,FALSE
PL,4.8639830521006,4,0.16666666666666666,72,FOOD,PT,FALSE
PT,3.22186441174024,9,0.375,72,FOOD,PT,FALSE
RO,7.5567607247439,2,0.08333333333333333,72,FOOD,PT,FALSE
SE,3.72348222000997,7,0.2916666666666667,72,FOOD,PT,FALSE
SI,2.81605669978999,10,0.4166666666666667,72,FOOD,PT,FALSE
SK,4.70122621250382,5,0.20833333333333334,72,FOOD,PT,FALSE
AT,14.6903219904055,19,0.7916666666666666,72,NRG,PT,FALSE
BE,3.35063265184766,15,0.625,72,NRG,PT,FALSE
BG,12.7261927199134,21,0.875,72,NRG,PT,FALSE
CZ,4.87193006019253,9,0.375,72,NRG,PT,FALSE
DE,4.60297628111123,10,0.4166666666666667,72,NRG,PT,FALSE
DK,5.91721979707007,4,0.16666666666666666,72,NRG,PT,FALSE
EE,5.278320535282,7,0.2916666666666667,72,NRG,PT,FALSE
GR,13.1099467213834,20,0.8333333333333334,72,NRG,PT,FALSE
FI,8.69427804238441,2,0.08333333333333333,72,NRG,PT,FALSE
HR,1.87897621998016,23,0.9583333333333334,72,NRG,PT,FALSE
HU,4.94082905713342,8,0.3333333333333333,72,NRG,PT,FALSE
IE,9.06197931637015,1,0.041666666666666664,72,NRG,PT,FALSE
IT,15.8853097589645,18,0.75,72,NRG,PT,FALSE
LT,5.42665286033828,6,0.25,72,NRG,PT,FALSE
LU,7.17273436601265,3,0.125,72,NRG,PT,FALSE
LV,11.7481956260255,22,0.9166666666666666,72,NRG,PT,FALSE
NL,3.89561751064008,11,0.4583333333333333,72,NRG,PT,FALSE
NO,0.827203423208458,24,1,72,NRG,PT,FALSE
PL,3.59284791463874,12,0.5,72,NRG,PT,FALSE
PT,3.43085370774255,14,0.5833333333333334,72,NRG,PT,FALSE
RO,3.51912888261264,13,0.5416666666666666,72,NRG,PT,FALSE
SE,5.43810244867935,5,0.20833333333333334,72,NRG,PT,FALSE
SI,2.76013871466224,16,0.6666666666666666,72,NRG,PT,FALSE
SK,2.39319990568282,17,0.7083333333333334,72,NRG,PT,FALSE
AT,1.59689812728875,13,0.5416666666666666,72,IGD_NNRG,PT,FALSE
BE,0.970373165432003,18,0.75,72,IGD_NNRG,PT,FALSE
BG,2.61644344134943,7,0.2916666666666667,72,IGD_NNRG,PT,FALSE
CZ,2.20232117685922,8,0.3333333333333333,72,IGD_NNRG,PT,FALSE
DE,1.55921408800887,14,0.5833333333333334,72,IGD_NNRG,PT,FALSE
DK,0.883135843004489,20,0.8333333333333334,72,IGD_NNRG,PT,FALSE
EE,3.00279520678824,3,0.125,72,IGD_NNRG,PT,FALSE
GR,1.73291760330767,12,0.5,72,IGD_NNRG,PT,FALSE
FI,3.4472376157514,1,0.041666666666666664,72,IGD_NNRG,PT,FALSE
HR,2.89545210049079,4,0.16666666666666666,72,IGD_NNRG,PT,FALSE
HU,12.6090896751084,10,0.4166666666666667,72,IGD_NNRG,PT,FALSE
IE,1.47985177712434,15,0.625,72,IGD_NNRG,PT,FALSE
IT,1.76318314321534,11,0.4583333333333333,72,IGD_NNRG,PT,FALSE
LT,1.14004360722299,16,0.6666666666666666,72,IGD_NNRG,PT,FALSE
LU,0.94958906133088,19,0.7916666666666666,72,IGD_NNRG,PT,FALSE
LV,0.877847786344078,21,0.875,72,IGD_NNRG,PT,FALSE
NL,2.64528798852402,6,0.25,72,IGD_NNRG,PT,FALSE
NO,0.466602523478434,24,1,72,IGD_NNRG,PT,FALSE
PL,2.78279528215658,5,0.20833333333333334,72,IGD_NNRG,PT,FALSE
PT,1.11368585536681,17,0.7083333333333334,72,IGD_NNRG,PT,FALSE
RO,0.782678934593259,23,0.9583333333333334,72,IGD_NNRG,PT,FALSE
SE,3.16395083078356,2,0.08333333333333333,72,IGD_NNRG,PT,FALSE
SI,2.1798615125832,9,0.375,72,IGD_NNRG,PT,FALSE
SK,0.810666929906657,22,0.9166666666666666,72,IGD_NNRG,PT,FALSE
AT,1.92170702270748,15,0.625,72,TOT_X_NRG,PT,FALSE
BE,2.09026524543544,12,0.5,72,TOT_X_NRG,PT,FALSE
BG,4.32695870734322,6,0.25,72,TOT_X_NRG,PT,FALSE
CZ,3.30713166991099,8,0.3333333333333333,72,TOT_X_NRG,PT,FALSE
DE,4.09367367777601,7,0.2916666666666667,72,TOT_X_NRG,PT,FALSE
DK,1.32546550609129,19,0.7916666666666666,72,TOT_X_NRG,PT,FALSE
EE,1.49746868263741,16,0.6666666666666666,72,TOT_X_NRG,PT,FALSE
GR,1.00741578147724,22,0.9166666666666666,72,TOT_X_NRG,PT,FALSE
FI,2.39193803773325,11,0.4583333333333333,72,TOT_X_NRG,PT,FALSE
HR,6.83271946979259,2,0.08333333333333333,72,TOT_X_NRG,PT,FALSE
HU,4.52872983471465,5,0.20833333333333334,72,TOT_X_NRG,PT,FALSE
IE,1.49235267455598,18,0.75,72,TOT_X_NRG,PT,FALSE
IT,3.24390570947602,9,0.375,72,TOT_X_NRG,PT,FALSE
LT,1.98097460860619,14,0.5833333333333334,72,TOT_X_NRG,PT,FALSE
LU,6.09183301288255,3,0.125,72,TOT_X_NRG,PT,FALSE
LV,2.67279001565031,10,0.4166666666666667,72,TOT_X_NRG,PT,FALSE
NL,0.883412360114747,23,0.9583333333333334,72,TOT_X_NRG,PT,FALSE
NO,4.59401418294778,4,0.16666666666666666,72,TOT_X_NRG,PT,FALSE
PL,0.519808145782486,24,1,72,TOT_X_NRG,PT,FALSE
PT,1.29564827765895,20,0.8333333333333334,72,TOT_X_NRG,PT,FALSE
RO,6.92873163658438,1,0.041666666666666664,72,TOT_X_NRG,PT,FALSE
SE,1.49720348895893,17,0.7083333333333334,72,TOT_X_NRG,PT,FALSE
SI,2.00144528065505,13,0.5416666666666666,72,TOT_X_NRG,PT,FALSE
SK,1.26900917798889,21,0.875,72,TOT_X_NRG,PT,FALSE
AT,4.01964901704852,11,0.5238095238095238,96,DAA,PT,FALSE
BE,1.72866478199201,19,0.9047619047619048,96,DAA,PT,FALSE
CZ,5.20101915581205,7,0.3333333333333333,96,DAA,PT,FALSE
DE,45.7348795042758,9,0.42857142857142855,96,DAA,PT,FALSE
DK,4.75750124460969,10,0.47619047619047616,96,DAA,PT,FALSE
EE,8.77786298644851,2,0.09523809523809523,96,DAA,PT,FALSE
FI,3.10127578708529,15,0.7142857142857143,96,DAA,PT,FALSE
GR,3.68483858910794,12,0.5714285714285714,96,DAA,PT,FALSE
HU,0.980442539058367,20,0.9523809523809523,96,DAA,PT,FALSE
IT,2.62894107082933,17,0.8095238095238095,96,DAA,PT,FALSE
LT,7.92245336900951,3,0.14285714285714285,96,DAA,PT,FALSE
LU,47.243202560788,8,0.38095238095238093,96,DAA,PT,FALSE
LV,3.5004368400869,13,0.6190476190476191,96,DAA,PT,FALSE
NL,2.68939282295025,16,0.7619047619047619,96,DAA,PT,FALSE
NO,3.3657076443999,14,0.6666666666666666,96,DAA,PT,FALSE
PL,9.14071706368366,1,0.047619047619047616,96,DAA,PT,FALSE
PT,16.9265505611462,18,0.8571428571428571,96,DAA,PT,FALSE
RO,0.481283147808238,21,1,96,DAA,PT,FALSE
SE,7.46409965634662,5,0.23809523809523808,96,DAA,PT,FALSE
SI,7.67529452237316,4,0.19047619047619047,96,DAA,PT,FALSE
SK,6.74753543473495,6,0.2857142857142857,96,DAA,PT,FALSE
AT,1.99554778110463,20,0.8333333333333334,96,CP00,PT,FALSE
BE,2.17884858405097,19,0.7916666666666666,96,CP00,PT,FALSE
BG,3.19439540316533,15,0.625,96,CP00,PT,FALSE
CZ,6.43225039444967,5,0.20833333333333334,96,CP00,PT,FALSE
DE,5.49452019543688,7,0.2916666666666667,96,CP00,PT,FALSE
DK,4.18872602155797,12,0.5,96,CP00,PT,FALSE
EE,3.77161223470062,13,0.5416666666666666,96,CP00,PT,FALSE
GR,1.8706753185173,21,0.875,96,CP00,PT,FALSE
FI,6.85272080186355,4,0.16666666666666666,96,CP00,PT,FALSE
HR,4.21303755408163,11,0.4583333333333333,96,CP00,PT,FALSE
HU,7.31538828000688,3,0.125,96,CP00,PT,FALSE
IE,1.46444468659926,22,0.9166666666666666,96,CP00,PT,FALSE
IT,4.60545081122376,10,0.4166666666666667,96,CP00,PT,FALSE
LT,2.54969318852676,17,0.7083333333333334,96,CP00,PT,FALSE
LU,9.73576491419167,1,0.041666666666666664,96,CP00,PT,FALSE
LV,9.34683129219475,2,0.08333333333333333,96,CP00,PT,FALSE
NL,3.75015268795515,14,0.5833333333333334,96,CP00,PT,FALSE
NO,5.04084677968228,8,0.3333333333333333,96,CP00,PT,FALSE
PL,0.837398056293554,24,1,96,CP00,PT,FALSE
PT,1.20294368645252,23,0.9583333333333334,96,CP00,PT,FALSE
RO,6.16086650971999,6,0.25,96,CP00,PT,FALSE
SE,4.76609208320694,9,0.375,96,CP00,PT,FALSE
SI,2.50469304342472,18,0.75,96,CP00,PT,FALSE
SK,2.99345590320324,16,0.6666666666666666,96,CP00,PT,FALSE
AT,5.07189586663415,9,0.375,96,GD,PT,FALSE
BE,2.65453317631339,18,0.75,96,GD,PT,FALSE
BG,2.83890465361876,17,0.7083333333333334,96,GD,PT,FALSE
CZ,7.92192545875949,3,0.125,96,GD,PT,FALSE
DE,2.36039108846821,19,0.7916666666666666,96,GD,PT,FALSE
DK,4.00580447775594,13,0.5416666666666666,96,GD,PT,FALSE
EE,4.4030156772787,12,0.5,96,GD,PT,FALSE
GR,5.54890239842468,6,0.25,96,GD,PT,FALSE
FI,7.1574938854929,5,0.20833333333333334,96,GD,PT,FALSE
HR,3.05373358943723,16,0.6666666666666666,96,GD,PT,FALSE
HU,10.9929584218005,21,0.875,96,GD,PT,FALSE
IE,1.89109988628789,23,0.9583333333333334,96,GD,PT,FALSE
IT,4.90768779741029,10,0.4166666666666667,96,GD,PT,FALSE
LT,5.25053100933094,8,0.3333333333333333,96,GD,PT,FALSE
LU,10.0436112403082,22,0.9166666666666666,96,GD,PT,FALSE
LV,8.76079568710798,1,0.041666666666666664,96,GD,PT,FALSE
NL,3.83907751421668,14,0.5833333333333334,96,GD,PT,FALSE
NO,4.62811511107682,11,0.4583333333333333,96,GD,PT,FALSE
PL,8.71481511534762,2,0.08333333333333333,96,GD,PT,FALSE
PT,3.71961548125311,15,0.625,96,GD,PT,FALSE
RO,7.27064535032735,4,0.16666666666666666,96,GD,PT,FALSE
SE,5.32214963835431,7,0.2916666666666667,96,GD,PT,FALSE
SI,2.03072549501706,20,0.8333333333333334,96,GD,PT,FALSE
SK,1.8773642710345,24,1,96,GD,PT,FALSE
AT,1.11331618148186,22,0.9166666666666666,96,SERV,PT,FALSE
BE,1.80907837968879,17,0.7083333333333334,96,SERV,PT,FALSE
BG,0.970334366081366,24,1,96,SERV,PT,FALSE
CZ,4.42560485625263,5,0.20833333333333334,96,SERV,PT,FALSE
DE,4.88962640974836,3,0.125,96,SERV,PT,FALSE
DK,1.25912222183147,21,0.875,96,SERV,PT,FALSE
EE,3.07032285811833,10,0.4166666666666667,96,SERV,PT,FALSE
GR,0.998396089167204,23,0.9583333333333334,96,SERV,PT,FALSE
FI,3.63679140184376,7,0.2916666666666667,96,SERV,PT,FALSE
HR,5.03341450448107,2,0.08333333333333333,96,SERV,PT,FALSE
HU,10.8742473320739,16,0.6666666666666666,96,SERV,PT,FALSE
IE,3.22923010249856,9,0.375,96,SERV,PT,FALSE
IT,4.61594220151231,4,0.16666666666666666,96,SERV,PT,FALSE
LT,1.27616720908559,20,0.8333333333333334,96,SERV,PT,FALSE
LU,5.60305996781767,1,0.041666666666666664,96,SERV,PT,FALSE
LV,3.05473257234625,11,0.4583333333333333,96,SERV,PT,FALSE
NL,2.37169851164503,13,0.5416666666666666,96,SERV,PT,FALSE
NO,4.38354877898483,6,0.25,96,SERV,PT,FALSE
PL,2.18551425478267,14,0.5833333333333334,96,SERV,PT,FALSE
PT,2.84568785100597,12,0.5,96,SERV,PT,FALSE
RO,1.72924971595505,18,0.75,96,SERV,PT,FALSE
SE,3.55986897747784,8,0.3333333333333333,96,SERV,PT,FALSE
SI,1.37359153807679,19,0.7916666666666666,96,SERV,PT,FALSE
SK,2.13446748300624,15,0.625,96,SERV,PT,FALSE
AT,4.18058782737633,12,0.5,96,IGD,PT,FALSE
BE,2.68890240459942,17,0.7083333333333334,96,IGD,PT,FALSE
BG,3.52267548957881,13,0.5416666666666666,96,IGD,PT,FALSE
CZ,2.85051345183432,16,0.6666666666666666,96,IGD,PT,FALSE
DE,3.2060091207852,14,0.5833333333333334,96,IGD,PT,FALSE
DK,5.77203049701591,4,0.16666666666666666,96,IGD,PT,FALSE
EE,6.9311996044653,2,0.08333333333333333,96,IGD,PT,FALSE
GR,4.44219743052798,11,0.4583333333333333,96,IGD,PT,FALSE
FI,6.77604249626599,3,0.125,96,IGD,PT,FALSE
HR,2.45131477021518,18,0.75,96,IGD,PT,FALSE
