unit,rmspe_ratio,rank,p_val,n,outcome,treated,CT
BE,1.85909432797311,22,0.9166666666666666,48,NRG,PT,TRUE
BG,11.7114530177279,21,0.875,48,NRG,PT,TRUE
CZ,7.1120442499767,4,0.16666666666666666,48,NRG,PT,TRUE
DE,5.13285804872933,10,0.4166666666666667,48,NRG,PT,TRUE
DK,4.32365125050223,13,0.5416666666666666,48,NRG,PT,TRUE
EE,4.0345681981286,14,0.5833333333333334,48,NRG,PT,TRUE
GR,18.6578531140728,18,0.75,48,NRG,PT,TRUE
FI,6.06834364822509,6,0.25,48,NRG,PT,TRUE
HR,7.96220419611666,3,0.125,48,NRG,PT,TRUE
HU,5.71090819752282,8,0.3333333333333333,48,NRG,PT,TRUE
IE,6.37485963440762,5,0.20833333333333334,48,NRG,PT,TRUE
IT,18.3917578785274,19,0.7916666666666666,48,NRG,PT,TRUE
LT,5.60716430710847,9,0.375,48,NRG,PT,TRUE
LU,8.38088175087863,2,0.08333333333333333,48,NRG,PT,TRUE
LV,8.81378383816448,1,0.041666666666666664,48,NRG,PT,TRUE
NL,4.52086821910388,11,0.4583333333333333,48,NRG,PT,TRUE
NO,1.42646836616964,23,0.9583333333333334,48,NRG,PT,TRUE
PL,4.33436475491982,12,0.5,48,NRG,PT,TRUE
PT,1.30831818527167,24,1,48,NRG,PT,TRUE
RO,2.02356483059136,17,0.7083333333333334,48,NRG,PT,TRUE
SE,5.76718549516522,7,0.2916666666666667,48,NRG,PT,TRUE
SI,2.89333483957955,16,0.6666666666666666,48,NRG,PT,TRUE
SK,3.87573310191538,15,0.625,48,NRG,PT,TRUE
AT,0.808947139959124,24,1,48,IGD_NNRG,PT,TRUE
BE,0.856908893475854,23,0.9583333333333334,48,IGD_NNRG,PT,TRUE
BG,1.27834278892991,16,0.6666666666666666,48,IGD_NNRG,PT,TRUE
CZ,1.60238192160981,14,0.5833333333333334,48,IGD_NNRG,PT,TRUE
DE,2.557380415078,6,0.25,48,IGD_NNRG,PT,TRUE
DK,0.887791342780519,22,0.9166666666666666,48,IGD_NNRG,PT,TRUE
EE,1.93267085122433,11,0.4583333333333333,48,IGD_NNRG,PT,TRUE
GR,1.88457508062123,12,0.5,48,IGD_NNRG,PT,TRUE
FI,3.19330529398769,2,0.08333333333333333,48,IGD_NNRG,PT,TRUE
HR,2.6043869324117,5,0.20833333333333334,48,IGD_NNRG,PT,TRUE
HU,11.2305939275678,9,0.375,48,IGD_NNRG,PT,TRUE
IE,1.37788829165546,15,0.625,48,IGD_NNRG,PT,TRUE
IT,1.94000233685157,10,0.4166666666666667,48,IGD_NNRG,PT,TRUE
LT,0.922147511518049,21,0.875,48,IGD_NNRG,PT,TRUE
LU,1.0671436226422,19,0.7916666666666666,48,IGD_NNRG,PT,TRUE
LV,0.947848421163589,20,0.8333333333333334,48,IGD_NNRG,PT,TRUE
NL,2.53145814214876,7,0.2916666666666667,48,IGD_NNRG,PT,TRUE
NO,2.81932274246765,4,0.16666666666666666,48,IGD_NNRG,PT,TRUE
PL,1.21956165380291,17,0.7083333333333334,48,IGD_NNRG,PT,TRUE
PT,1.19852874624531,18,0.75,48,IGD_NNRG,PT,TRUE
RO,2.1187301354982,8,0.3333333333333333,48,IGD_NNRG,PT,TRUE
SE,2.99056941719033,3,0.125,48,IGD_NNRG,PT,TRUE
SI,3.53593586253863,1,0.041666666666666664,48,IGD_NNRG,PT,TRUE
SK,1.69773582316249,13,0.5416666666666666,48,IGD_NNRG,PT,TRUE
AT,1.67966346234833,15,0.625,48,TOT_X_NRG,PT,TRUE
BE,2.32876565353511,11,0.4583333333333333,48,TOT_X_NRG,PT,TRUE
BG,1.5269622109845,17,0.7083333333333334,48,TOT_X_NRG,PT,TRUE
CZ,5.5499567817554,5,0.20833333333333334,48,TOT_X_NRG,PT,TRUE
DE,3.01734815439731,10,0.4166666666666667,48,TOT_X_NRG,PT,TRUE
DK,1.60469569395747,16,0.6666666666666666,48,TOT_X_NRG,PT,TRUE
EE,1.46632316631183,18,0.75,48,TOT_X_NRG,PT,TRUE
GR,1.46612319990924,19,0.7916666666666666,48,TOT_X_NRG,PT,TRUE
FI,2.31889785454789,12,0.5,48,TOT_X_NRG,PT,TRUE
HR,6.15536432836548,3,0.125,48,TOT_X_NRG,PT,TRUE
HU,6.65611670652667,2,0.08333333333333333,48,TOT_X_NRG,PT,TRUE
IE,1.77115293275529,13,0.5416666666666666,48,TOT_X_NRG,PT,TRUE
IT,3.92124092244145,7,0.2916666666666667,48,TOT_X_NRG,PT,TRUE
LT,0.605160383371767,23,0.9583333333333334,48,TOT_X_NRG,PT,TRUE
LU,6.14793684622243,4,0.16666666666666666,48,TOT_X_NRG,PT,TRUE
LV,4.12441063638538,6,0.25,48,TOT_X_NRG,PT,TRUE
NL,1.26702746027721,20,0.8333333333333334,48,TOT_X_NRG,PT,TRUE
NO,3.19171671439386,8,0.3333333333333333,48,TOT_X_NRG,PT,TRUE
PL,0.549190857732787,24,1,48,TOT_X_NRG,PT,TRUE
PT,0.834744001923546,22,0.9166666666666666,48,TOT_X_NRG,PT,TRUE
RO,8.65856359943073,1,0.041666666666666664,48,TOT_X_NRG,PT,TRUE
SE,0.854189040772516,21,0.875,48,TOT_X_NRG,PT,TRUE
SI,3.16281118706894,9,0.375,48,TOT_X_NRG,PT,TRUE
SK,1.74981793212133,14,0.5833333333333334,48,TOT_X_NRG,PT,TRUE
AT,3.46736763943158,10,0.47619047619047616,72,DAA,PT,TRUE
BE,1.80246558862782,20,0.9523809523809523,72,DAA,PT,TRUE
CZ,4.74262776815278,8,0.38095238095238093,72,DAA,PT,TRUE
DE,42.1229232591562,7,0.3333333333333333,72,DAA,PT,TRUE
DK,4.36044862490423,9,0.42857142857142855,72,DAA,PT,TRUE
EE,19.0139608304706,17,0.8095238095238095,72,DAA,PT,TRUE
FI,3.34932822600356,12,0.5714285714285714,72,DAA,PT,TRUE
GR,3.21543925740765,13,0.6190476190476191,72,DAA,PT,TRUE
HU,2.16138363287864,16,0.7619047619047619,72,DAA,PT,TRUE
IT,2.53648562982983,15,0.7142857142857143,72,DAA,PT,TRUE
LT,8.74512757695243,1,0.047619047619047616,72,DAA,PT,TRUE
LU,42.7284279934784,6,0.2857142857142857,72,DAA,PT,TRUE
LV,10.23984092617,19,0.9047619047619048,72,DAA,PT,TRUE
NL,2.74404462615181,14,0.6666666666666666,72,DAA,PT,TRUE
NO,3.45784090067966,11,0.5238095238095238,72,DAA,PT,TRUE
PL,7.61485104480945,2,0.09523809523809523,72,DAA,PT,TRUE
PT,16.4474726083574,18,0.8571428571428571,72,DAA,PT,TRUE
RO,0.45449672624633,21,1,72,DAA,PT,TRUE
SE,6.81104984958018,4,0.19047619047619047,72,DAA,PT,TRUE
SI,7.05616939288993,3,0.14285714285714285,72,DAA,PT,TRUE
SK,6.40564623677003,5,0.23809523809523808,72,DAA,PT,TRUE
AT,5.03082915055672,6,0.25,72,CP00,PT,TRUE
BE,2.44211948852895,18,0.75,72,CP00,PT,TRUE
BG,1.53389154281383,22,0.9166666666666666,72,CP00,PT,TRUE
CZ,3.50243498980555,14,0.5833333333333334,72,CP00,PT,TRUE
DE,5.64231200268661,4,0.16666666666666666,72,CP00,PT,TRUE
DK,3.89992831295497,12,0.5,72,CP00,PT,TRUE
EE,3.58409424838506,13,0.5416666666666666,72,CP00,PT,TRUE
GR,1.32894478931705,23,0.9583333333333334,72,CP00,PT,TRUE
FI,6.73714104517127,3,0.125,72,CP00,PT,TRUE
HR,4.18577302661773,10,0.4166666666666667,72,CP00,PT,TRUE
HU,12.5292227344959,19,0.7916666666666666,72,CP00,PT,TRUE
IE,1.26752702072017,24,1,72,CP00,PT,TRUE
IT,4.87582433450943,8,0.3333333333333333,72,CP00,PT,TRUE
LT,3.99542866017984,11,0.4583333333333333,72,CP00,PT,TRUE
LU,11.7988904864448,20,0.8333333333333334,72,CP00,PT,TRUE
LV,8.61837383400905,2,0.08333333333333333,72,CP00,PT,TRUE
NL,5.29482205005136,5,0.20833333333333334,72,CP00,PT,TRUE
NO,3.28952675670137,15,0.625,72,CP00,PT,TRUE
PL,2.52116128302202,17,0.7083333333333334,72,CP00,PT,TRUE
PT,1.770530405551,21,0.875,72,CP00,PT,TRUE
RO,8.67487313964852,1,0.041666666666666664,72,CP00,PT,TRUE
SE,4.75540135282453,9,0.375,72,CP00,PT,TRUE
SI,5.01012754420011,7,0.2916666666666667,72,CP00,PT,TRUE
SK,2.62532828723159,16,0.6666666666666666,72,CP00,PT,TRUE
AT,7.16408750293404,4,0.16666666666666666,72,GD,PT,TRUE
BE,2.62710241669553,21,0.875,72,GD,PT,TRUE
BG,2.69148346238674,20,0.8333333333333334,72,GD,PT,TRUE
CZ,4.6723330011238,11,0.4583333333333333,72,GD,PT,TRUE
DE,6.91843073302098,5,0.20833333333333334,72,GD,PT,TRUE
DK,6.62328598300618,6,0.25,72,GD,PT,TRUE
EE,5.42237888516363,8,0.3333333333333333,72,GD,PT,TRUE
GR,6.03288185250586,7,0.2916666666666667,72,GD,PT,TRUE
FI,9.23345648905937,2,0.08333333333333333,72,GD,PT,TRUE
HR,4.6082292935705,12,0.5,72,GD,PT,TRUE
HU,14.2329906637212,23,0.9583333333333334,72,GD,PT,TRUE
IE,1.31452746371601,24,1,72,GD,PT,TRUE
IT,4.59407092688756,13,0.5416666666666666,72,GD,PT,TRUE
LT,2.99782035236271,17,0.7083333333333334,72,GD,PT,TRUE
LU,9.15807186976803,3,0.125,72,GD,PT,TRUE
LV,9.25321256529946,1,0.041666666666666664,72,GD,PT,TRUE
NL,4.77413905122955,10,0.4166666666666667,72,GD,PT,TRUE
NO,2.86623061193326,18,0.75,72,GD,PT,TRUE
PL,2.11088161378364,22,0.9166666666666666,72,GD,PT,TRUE
PT,3.26321359585264,16,0.6666666666666666,72,GD,PT,TRUE
RO,3.61877974686349,14,0.5833333333333334,72,GD,PT,TRUE
SE,5.14641869688315,9,0.375,72,GD,PT,TRUE
SI,3.56937841649621,15,0.625,72,GD,PT,TRUE
SK,2.83363631660569,19,0.7916666666666666,72,GD,PT,TRUE
AT,1.91299207786552,12,0.5,72,SERV,PT,TRUE
BE,1.50260472658769,20,0.8333333333333334,72,SERV,PT,TRUE
BG,1.36475425726288,21,0.875,72,SERV,PT,TRUE
CZ,2.39585068443303,9,0.375,72,SERV,PT,TRUE
DE,5.86700345680156,2,0.08333333333333333,72,SERV,PT,TRUE
DK,0.828272626901677,23,0.9583333333333334,72,SERV,PT,TRUE
EE,3.11963787683464,8,0.3333333333333333,72,SERV,PT,TRUE
GR,0.671319597046,24,1,72,SERV,PT,TRUE
FI,2.33607117013256,10,0.4166666666666667,72,SERV,PT,TRUE
HR,3.73805443558883,7,0.2916666666666667,72,SERV,PT,TRUE
HU,5.63976152435178,3,0.125,72,SERV,PT,TRUE
IE,1.74153442707711,16,0.6666666666666666,72,SERV,PT,TRUE
IT,2.11581140800948,11,0.4583333333333333,72,SERV,PT,TRUE
LT,1.74387464426724,15,0.625,72,SERV,PT,TRUE
LU,5.91297327382759,1,0.041666666666666664,72,SERV,PT,TRUE
LV,4.58791715997457,5,0.20833333333333334,72,SERV,PT,TRUE
NL,1.52953524052243,19,0.7916666666666666,72,SERV,PT,TRUE
NO,4.82745768602132,4,0.16666666666666666,72,SERV,PT,TRUE
PL,1.58783649686074,18,0.75,72,SERV,PT,TRUE
PT,1.77355994497706,13,0.5416666666666666,72,SERV,PT,TRUE
RO,1.63750083860227,17,0.7083333333333334,72,SERV,PT,TRUE
SE,3.77592759569791,6,0.25,72,SERV,PT,TRUE
SI,1.261852507461,22,0.9166666666666666,72,SERV,PT,TRUE
SK,1.76737837971521,14,0.5833333333333334,72,SERV,PT,TRUE
AT,3.04324995684688,17,0.7083333333333334,72,IGD,PT,TRUE
BE,3.16220668523079,16,0.6666666666666666,72,IGD,PT,TRUE
BG,5.44351301009083,9,0.375,72,IGD,PT,TRUE
CZ,6.16640181475172,6,0.25,72,IGD,PT,TRUE
DE,6.12682862045283,7,0.2916666666666667,72,IGD,PT,TRUE
DK,7.25714397435045,4,0.16666666666666666,72,IGD,PT,TRUE
EE,4.86177803726642,11,0.4583333333333333,72,IGD,PT,TRUE
GR,6.11427511773253,8,0.3333333333333333,72,IGD,PT,TRUE
FI,7.98933855677122,3,0.125,72,IGD,PT,TRUE
HR,1.98428514101664,22,0.9166666666666666,72,IGD,PT,TRUE
HU,12.828575339538,21,0.875,72,IGD,PT,TRUE
IE,1.10378124528867,24,1,72,IGD,PT,TRUE
IT,6.4474768110262,5,0.20833333333333334,72,IGD,PT,TRUE
LT,2.05804508563064,20,0.8333333333333334,72,IGD,PT,TRUE
LU,9.91970754581262,1,0.041666666666666664,72,IGD,PT,TRUE
LV,9.90695464582698,2,0.08333333333333333,72,IGD,PT,TRUE
NL,5.41643740840679,10,0.4166666666666667,72,IGD,PT,TRUE
NO,1.57429413713375,23,0.9583333333333334,72,IGD,PT,TRUE
PL,4.37475134784963,14,0.5833333333333334,72,IGD,PT,TRUE
PT,3.03234013715675,18,0.75,72,IGD,PT,TRUE
RO,2.14685448089186,19,0.7916666666666666,72,IGD,PT,TRUE
SE,4.80716646847548,12,0.5,72,IGD,PT,TRUE
SI,3.45370456220957,15,0.625,72,IGD,PT,TRUE
SK,4.54372338316674,13,0.5416666666666666,72,IGD,PT,TRUE
AT,1.39921467318843,21,0.875,72,FOOD,PT,TRUE
BE,1.8834366333735,14,0.5833333333333334,72,FOOD,PT,TRUE
BG,1.1377624116723,22,0.9166666666666666,72,FOOD,PT,TRUE
CZ,0.892460258460993,24,1,72,FOOD,PT,TRUE
DE,1.49552411990997,19,0.7916666666666666,72,FOOD,PT,TRUE
DK,4.28164806283927,4,0.16666666666666666,72,FOOD,PT,TRUE
EE,2.6094206355908,9,0.375,72,FOOD,PT,TRUE
GR,1.85814112672558,15,0.625,72,FOOD,PT,TRUE
FI,1.13674044027926,23,0.9583333333333334,72,FOOD,PT,TRUE
HR,2.66728631572377,8,0.3333333333333333,72,FOOD,PT,TRUE
HU,5.95455527482677,2,0.08333333333333333,72,FOOD,PT,TRUE
IE,1.82071296692364,16,0.6666666666666666,72,FOOD,PT,TRUE
IT,2.32107169028546,10,0.4166666666666667,72,FOOD,PT,TRUE
LT,4.5650927779542,3,0.125,72,FOOD,PT,TRUE
LU,7.9067190816131,1,0.041666666666666664,72,FOOD,PT,TRUE
LV,1.78564460921252,17,0.7083333333333334,72,FOOD,PT,TRUE
NL,2.69669288792881,7,0.2916666666666667,72,FOOD,PT,TRUE
NO,1.49177705165888,20,0.8333333333333334,72,FOOD,PT,TRUE
PL,10.2967162740009,12,0.5,72,FOOD,PT,TRUE
PT,1.91936062008417,13,0.5416666666666666,72,FOOD,PT,TRUE
RO,13.6077702899177,11,0.4583333333333333,72,FOOD,PT,TRUE
SE,3.1026549521589,5,0.20833333333333334,72,FOOD,PT,TRUE
SI,2.69714162154018,6,0.25,72,FOOD,PT,TRUE
SK,1.64064216686805,18,0.75,72,FOOD,PT,TRUE
AT,12.9511265272076,20,0.8333333333333334,72,NRG,PT,TRUE
BE,2.49707679922746,15,0.625,72,NRG,PT,TRUE
BG,14.8194051806339,19,0.7916666666666666,72,NRG,PT,TRUE
CZ,7.60365527924154,3,0.125,72,NRG,PT,TRUE
DE,5.15739405132195,9,0.375,72,NRG,PT,TRUE
DK,7.14641080906646,4,0.16666666666666666,72,NRG,PT,TRUE
EE,4.711326892417,10,0.4166666666666667,72,NRG,PT,TRUE
GR,19.4544078295578,17,0.7083333333333334,72,NRG,PT,TRUE
FI,6.48038984791105,6,0.25,72,NRG,PT,TRUE
HR,9.88983762174554,1,0.041666666666666664,72,NRG,PT,TRUE
HU,6.46410388552092,7,0.2916666666666667,72,NRG,PT,TRUE
IE,7.759961734157,2,0.08333333333333333,72,NRG,PT,TRUE
IT,18.8588821383229,18,0.75,72,NRG,PT,TRUE
LT,4.44658182488646,11,0.4583333333333333,72,NRG,PT,TRUE
LU,12.3807667619357,21,0.875,72,NRG,PT,TRUE
LV,10.1405266509471,22,0.9166666666666666,72,NRG,PT,TRUE
NL,5.2297107267285,8,0.3333333333333333,72,NRG,PT,TRUE
NO,1.90255960000259,23,0.9583333333333334,72,NRG,PT,TRUE
PL,4.29092672552871,12,0.5,72,NRG,PT,TRUE
PT,1.57373572889236,24,1,72,NRG,PT,TRUE
RO,2.13629674892924,16,0.6666666666666666,72,NRG,PT,TRUE
SE,6.52611426538071,5,0.20833333333333334,72,NRG,PT,TRUE
SI,3.4782372010949,14,0.5833333333333334,72,NRG,PT,TRUE
SK,3.79889972310901,13,0.5416666666666666,72,NRG,PT,TRUE
AT,0.763739801593314,23,0.9583333333333334,72,IGD_NNRG,PT,TRUE
BE,0.968317417855392,20,0.8333333333333334,72,IGD_NNRG,PT,TRUE
BG,2.02341389061567,10,0.4166666666666667,72,IGD_NNRG,PT,TRUE
CZ,1.91548331257575,12,0.5,72,IGD_NNRG,PT,TRUE
DE,3.09884032303477,2,0.08333333333333333,72,IGD_NNRG,PT,TRUE
DK,0.788333700051134,22,0.9166666666666666,72,IGD_NNRG,PT,TRUE
EE,1.81848002199727,13,0.5416666666666666,72,IGD_NNRG,PT,TRUE
GR,2.05254510795336,9,0.375,72,IGD_NNRG,PT,TRUE
FI,2.32235987590366,7,0.2916666666666667,72,IGD_NNRG,PT,TRUE
HR,2.98587428378433,3,0.125,72,IGD_NNRG,PT,TRUE
HU,11.7722693542272,11,0.4583333333333333,72,IGD_NNRG,PT,TRUE
IE,1.58234010390228,15,0.625,72,IGD_NNRG,PT,TRUE
IT,1.73351998117908,14,0.5833333333333334,72,IGD_NNRG,PT,TRUE
LT,1.12345536788153,18,0.75,72,IGD_NNRG,PT,TRUE
LU,1.14238768661447,17,0.7083333333333334,72,IGD_NNRG,PT,TRUE
LV,1.02382070802597,19,0.7916666666666666,72,IGD_NNRG,PT,TRUE
NL,2.51579526093077,4,0.16666666666666666,72,IGD_NNRG,PT,TRUE
NO,2.1859038332727,8,0.3333333333333333,72,IGD_NNRG,PT,TRUE
PL,0.794923857267207,21,0.875,72,IGD_NNRG,PT,TRUE
PT,0.735389452710097,24,1,72,IGD_NNRG,PT,TRUE
RO,2.42493386086301,6,0.25,72,IGD_NNRG,PT,TRUE
SE,3.40464375062715,1,0.041666666666666664,72,IGD_NNRG,PT,TRUE
SI,2.43347845262302,5,0.20833333333333334,72,IGD_NNRG,PT,TRUE
SK,1.34607354111953,16,0.6666666666666666,72,IGD_NNRG,PT,TRUE
AT,3.75505547806986,8,0.3333333333333333,72,TOT_X_NRG,PT,TRUE
BE,2.3018457737182,13,0.5416666666666666,72,TOT_X_NRG,PT,TRUE
BG,1.5192517440343,18,0.75,72,TOT_X_NRG,PT,TRUE
CZ,4.08498764160249,6,0.25,72,TOT_X_NRG,PT,TRUE
DE,3.83092536560395,7,0.2916666666666667,72,TOT_X_NRG,PT,TRUE
DK,1.41636406376221,20,0.8333333333333334,72,TOT_X_NRG,PT,TRUE
EE,1.95495303823783,14,0.5833333333333334,72,TOT_X_NRG,PT,TRUE
GR,1.43608033654675,19,0.7916666666666666,72,TOT_X_NRG,PT,TRUE
FI,1.833196228696,16,0.6666666666666666,72,TOT_X_NRG,PT,TRUE
HR,6.99146977674811,4,0.16666666666666666,72,TOT_X_NRG,PT,TRUE
HU,7.97927331774834,2,0.08333333333333333,72,TOT_X_NRG,PT,TRUE
IE,1.83743182187513,15,0.625,72,TOT_X_NRG,PT,TRUE
IT,3.50657896935316,9,0.375,72,TOT_X_NRG,PT,TRUE
LT,1.11255507158412,21,0.875,72,TOT_X_NRG,PT,TRUE
LU,7.24991058555293,3,0.125,72,TOT_X_NRG,PT,TRUE
LV,4.16971268450491,5,0.20833333333333334,72,TOT_X_NRG,PT,TRUE
NL,1.5200567204724,17,0.7083333333333334,72,TOT_X_NRG,PT,TRUE
NO,3.03169112427977,10,0.4166666666666667,72,TOT_X_NRG,PT,TRUE
PL,0.632194598174236,24,1,72,TOT_X_NRG,PT,TRUE
PT,0.703877994472403,23,0.9583333333333334,72,TOT_X_NRG,PT,TRUE
RO,9.13054264381245,1,0.041666666666666664,72,TOT_X_NRG,PT,TRUE
SE,0.707314480360662,22,0.9166666666666666,72,TOT_X_NRG,PT,TRUE
SI,2.71777180736282,11,0.4583333333333333,72,TOT_X_NRG,PT,TRUE
SK,2.36525615417626,12,0.5,72,TOT_X_NRG,PT,TRUE
AT,4.01964901704852,11,0.5238095238095238,96,DAA,PT,TRUE
BE,1.72866478199201,19,0.9047619047619048,96,DAA,PT,TRUE
CZ,5.20101915581205,7,0.3333333333333333,96,DAA,PT,TRUE
DE,45.7348795042758,9,0.42857142857142855,96,DAA,PT,TRUE
DK,4.75750124460969,10,0.47619047619047616,96,DAA,PT,TRUE
EE,8.77786298644851,2,0.09523809523809523,96,DAA,PT,TRUE
FI,3.10127578708529,15,0.7142857142857143,96,DAA,PT,TRUE
GR,3.68483858910794,12,0.5714285714285714,96,DAA,PT,TRUE
HU,0.980442539058367,20,0.9523809523809523,96,DAA,PT,TRUE
IT,2.62894107082933,17,0.8095238095238095,96,DAA,PT,TRUE
LT,7.92245336900951,3,0.14285714285714285,96,DAA,PT,TRUE
LU,47.243202560788,8,0.38095238095238093,96,DAA,PT,TRUE
LV,3.5004368400869,13,0.6190476190476191,96,DAA,PT,TRUE
NL,2.68939282295025,16,0.7619047619047619,96,DAA,PT,TRUE
NO,3.3657076443999,14,0.6666666666666666,96,DAA,PT,TRUE
PL,9.14071706368366,1,0.047619047619047616,96,DAA,PT,TRUE
PT,16.9265505611462,18,0.8571428571428571,96,DAA,PT,TRUE
RO,0.481283147808238,21,1,96,DAA,PT,TRUE
SE,7.46409965634662,5,0.23809523809523808,96,DAA,PT,TRUE
SI,7.67529452237316,4,0.19047619047619047,96,DAA,PT,TRUE
SK,6.74753543473495,6,0.2857142857142857,96,DAA,PT,TRUE
AT,5.60783082334916,7,0.2916666666666667,96,CP00,PT,TRUE
BE,2.10916869734826,18,0.75,96,CP00,PT,TRUE
BG,1.36020104945097,23,0.9583333333333334,96,CP00,PT,TRUE
CZ,5.2502729847681,8,0.3333333333333333,96,CP00,PT,TRUE
DE,6.45009518391355,3,0.125,96,CP00,PT,TRUE
DK,4.10520796792595,13,0.5416666666666666,96,CP00,PT,TRUE
EE,3.98813170642064,14,0.5833333333333334,96,CP00,PT,TRUE
GR,1.31087427252699,24,1,96,CP00,PT,TRUE
FI,6.28831789194871,5,0.20833333333333334,96,CP00,PT,TRUE
HR,4.26345124524151,11,0.4583333333333333,96,CP00,PT,TRUE
HU,11.5037367318809,20,0.8333333333333334,96,CP00,PT,TRUE
IE,1.44965461844664,22,0.9166666666666666,96,CP00,PT,TRUE
IT,4.88699942556697,10,0.4166666666666667,96,CP00,PT,TRUE
LT,4.2600996954918,12,0.5,96,CP00,PT,TRUE
LU,11.1158373801779,21,0.875,96,CP00,PT,TRUE
LV,9.48117151853684,1,0.041666666666666664,96,CP00,PT,TRUE
NL,5.79332230220409,6,0.25,96,CP00,PT,TRUE
NO,3.73861330454879,15,0.625,96,CP00,PT,TRUE
PL,2.83282429308681,17,0.7083333333333334,96,CP00,PT,TRUE
PT,2.0214562985557,19,0.7916666666666666,96,CP00,PT,TRUE
RO,7.31982868957862,2,0.08333333333333333,96,CP00,PT,TRUE
SE,5.00950682388038,9,0.375,96,CP00,PT,TRUE
SI,6.34798384874123,4,0.16666666666666666,96,CP00,PT,TRUE
SK,2.91716119855563,16,0.6666666666666666,96,CP00,PT,TRUE
AT,7.90763330808199,2,0.08333333333333333,96,GD,PT,TRUE
BE,2.72746787136837,19,0.7916666666666666,96,GD,PT,TRUE
BG,2.54032977294395,20,0.8333333333333334,96,GD,PT,TRUE
CZ,5.04521654083239,10,0.4166666666666667,96,GD,PT,TRUE
DE,5.3497225131846,8,0.3333333333333333,96,GD,PT,TRUE
DK,5.17448042658519,9,0.375,96,GD,PT,TRUE
EE,5.98686280595995,5,0.20833333333333334,96,GD,PT,TRUE
GR,6.27946038082437,4,0.16666666666666666,96,GD,PT,TRUE
FI,7.44106061087952,3,0.125,96,GD,PT,TRUE
HR,4.13286138135236,12,0.5,96,GD,PT,TRUE
HU,13.4150503129021,22,0.9166666666666666,96,GD,PT,TRUE
IE,1.49167656701416,24,1,96,GD,PT,TRUE
IT,4.58561054191063,11,0.4583333333333333,96,GD,PT,TRUE
LT,2.92503902881717,18,0.75,96,GD,PT,TRUE
LU,10.0530313721982,23,0.9583333333333334,96,GD,PT,TRUE
LV,9.92608601230262,1,0.041666666666666664,96,GD,PT,TRUE
NL,5.66227228177565,6,0.25,96,GD,PT,TRUE
NO,3.20802569992377,16,0.6666666666666666,96,GD,PT,TRUE
PL,2.11819669278346,21,0.875,96,GD,PT,TRUE
PT,3.70825920305122,15,0.625,96,GD,PT,TRUE
RO,3.96772343859897,14,0.5833333333333334,96,GD,PT,TRUE
SE,5.39880287757238,7,0.2916666666666667,96,GD,PT,TRUE
SI,4.11145124567932,13,0.5416666666666666,96,GD,PT,TRUE
SK,3.12416609347943,17,0.7083333333333334,96,GD,PT,TRUE
AT,2.18061627602297,12,0.5,96,SERV,PT,TRUE
BE,1.19695487914871,21,0.875,96,SERV,PT,TRUE
BG,1.40399253002736,18,0.75,96,SERV,PT,TRUE
CZ,2.44234045203547,9,0.375,96,SERV,PT,TRUE
DE,4.71578811382481,3,0.125,96,SERV,PT,TRUE
DK,0.810660375006523,23,0.9583333333333334,96,SERV,PT,TRUE
EE,3.38043265533369,8,0.3333333333333333,96,SERV,PT,TRUE
GR,0.710482537204149,24,1,96,SERV,PT,TRUE
FI,2.39721362499114,10,0.4166666666666667,96,SERV,PT,TRUE
HR,3.83422137918663,6,0.25,96,SERV,PT,TRUE
HU,5.69640441082199,2,0.08333333333333333,96,SERV,PT,TRUE
IE,1.50579286697029,17,0.7083333333333334,96,SERV,PT,TRUE
IT,2.34859514168358,11,0.4583333333333333,96,SERV,PT,TRUE
LT,2.00865080313017,14,0.5833333333333334,96,SERV,PT,TRUE
LU,5.8593520402318,1,0.041666666666666664,96,SERV,PT,TRUE
LV,4.19167940774736,5,0.20833333333333334,96,SERV,PT,TRUE
NL,1.67130871559683,16,0.6666666666666666,96,SERV,PT,TRUE
NO,4.50674856867623,4,0.16666666666666666,96,SERV,PT,TRUE
PL,1.80128948520282,15,0.625,96,SERV,PT,TRUE
PT,2.17654917396453,13,0.5416666666666666,96,SERV,PT,TRUE
RO,1.27757238358273,19,0.7916666666666666,96,SERV,PT,TRUE
SE,3.73171151059885,7,0.2916666666666667,96,SERV,PT,TRUE
SI,1.26073270082906,20,0.8333333333333334,96,SERV,PT,TRUE
SK,0.928452340814113,22,0.9166666666666666,96,SERV,PT,TRUE
AT,3.40843379144203,17,0.7083333333333334,96,IGD,PT,TRUE
BE,3.6119932779813,16,0.6666666666666666,96,IGD,PT,TRUE
BG,7.33703217157456,4,0.16666666666666666,96,IGD,PT,TRUE
CZ,6.10828046500894,8,0.3333333333333333,96,IGD,PT,TRUE
DE,7.00396500762473,5,0.20833333333333334,96,IGD,PT,TRUE
DK,6.35661463457961,7,0.2916666666666667,96,IGD,PT,TRUE
EE,5.6799481405219,11,0.4583333333333333,96,IGD,PT,TRUE
GR,5.80855841275066,9,0.375,96,IGD,PT,TRUE
FI,7.64473944966284,3,0.125,96,IGD,PT,TRUE
HR,1.66865072270326,23,0.9583333333333334,96,IGD,PT,TRUE
HU,11.8499553093244,21,0.875,96,IGD,PT,TRUE
IE,1.26365089023732,24,1,96,IGD,PT,TRUE
IT,5.69932933858668,10,0.4166666666666667,96,IGD,PT,TRUE
LT,2.93579150041638,19,0.7916666666666666,96,IGD,PT,TRUE
